subscription_id,customer_id,plan,amount,billing_cycle,status,failed_attempts,next_billing_date,created_at
9c29f5a1-0fea-4f71-91e7-d8751c33749d,22e4fcf3-dab8-58cd-a87e-093c57b4502c,starter,12185.48,quarterly,active,1,2024-11-29T06:03:30+00:00,2024-11-22T06:03:30+00:00
dacb03b5-5982-40a8-8985-b8a3efa31229,414d6502-04c8-53ec-9442-1a100d0c395d,growth,2033.00,monthly,past_due,0,2024-12-29T18:58:32+00:00,2024-12-15T18:58:32+00:00
93c8105c-de1d-4258-b2c8-d885c73a1fc7,8ff3b74a-dd80-514c-99d4-400dd4883b2d,growth,2428.95,monthly,active,0,2024-09-30T19:09:25+00:00,2024-09-23T19:09:25+00:00
8c44bacc-a217-4a8d-85d7-ff6a39ae3220,de4bf01a-a8e8-5a72-8a0a-74645da85673,starter,6297.61,monthly,cancelled,0,2024-12-23T16:50:29+00:00,2024-11-23T16:50:29+00:00
0ed5e1a4-7ac3-4759-b4f3-adb3186fc07d,642f2965-27a5-56f4-a2c5-6cdf318084df,growth,4023.84,monthly,active,0,2024-10-22T20:05:43+00:00,2024-10-15T20:05:43+00:00
dccabd79-9413-45f3-adca-35ce590cf48b,0e7701c8-1410-517c-8744-00804f4bae12,scale,1155.33,monthly,cancelled,0,2024-02-19T22:07:39+00:00,2024-01-20T22:07:39+00:00
9e727163-2db5-4fb5-9d04-c61584dc2f22,1c470520-9b16-5d36-9655-c625b70d4b41,scale,1838.59,monthly,active,0,2023-06-19T14:10:49+00:00,2023-06-12T14:10:49+00:00
19f5e8a9-e4f9-49ab-8370-287a67dae109,a24836ca-19ad-5b4f-956d-e0c2d575330f,scale,513.71,monthly,active,1,2024-11-15T04:21:54+00:00,2024-10-16T04:21:54+00:00
f2e9f121-b0ef-4ee8-a8e6-daa50ad957c8,2a007d91-0167-5bd2-927f-8c79d6ec9288,growth,2215.43,monthly,active,0,2024-06-22T10:08:13+00:00,2024-06-08T10:08:13+00:00
14819995-f30a-4af2-8802-31d6a3a769f1,43f6fe18-b769-54c6-9660-eba2bde8cc82,starter,2387.71,quarterly,active,1,2024-01-22T04:33:58+00:00,2023-12-23T04:33:58+00:00
e2983a6f-a107-46da-80b2-e09df365a876,40ec9d59-9290-5bc8-b94b-2f28381122f2,scale,4590.95,monthly,active,1,2023-08-23T16:46:24+00:00,2023-08-16T16:46:24+00:00
b2267858-8de9-4450-bc42-cf9e57f0e9e2,520f3cc2-6849-507c-af4b-b8ef935edaa9,growth,1530.63,monthly,active,1,2024-11-26T08:57:36+00:00,2024-11-12T08:57:36+00:00
28855ef7-00fe-4478-804b-6a46b7eed29b,bb7b892f-74ac-541c-bbab-7023d7cf1679,starter,2058.76,annual,active,0,2023-04-26T04:57:08+00:00,2023-04-12T04:57:08+00:00
8ed6aa3c-40ae-472e-8b41-26b984e9f78a,6a663924-485e-5aed-aa54-882d258d680f,enterprise,2999.63,annual,past_due,0,2024-05-20T10:16:36+00:00,2024-04-20T10:16:36+00:00
280860e1-b889-4a86-98d4-6a8ace9918d1,354fb0c1-f602-5d17-8e47-0282ffe1cbda,starter,3100.57,monthly,active,0,2024-05-30T21:53:53+00:00,2024-05-23T21:53:53+00:00
6603e3ea-3580-4ab7-9f38-89c9a37557a1,e3a6f2b9-f467-5f0a-9fa4-7cd3d4379037,starter,11013.13,quarterly,active,0,2024-12-03T22:16:56+00:00,2024-11-19T22:16:56+00:00
2ccd9e67-885a-4be0-a5d4-9a2efc4adb4b,b91a1cd7-ead4-5051-8404-3be4e00a860a,growth,1347.96,monthly,active,0,2024-03-23T02:08:57+00:00,2024-03-16T02:08:57+00:00
58601bb0-0ed9-426d-ab44-37b26bbe1f3c,3e7f8dea-9290-5987-932a-31055de51d94,starter,7027.90,annual,active,1,2024-05-03T13:28:50+00:00,2024-04-03T13:28:50+00:00
ae785143-d93a-4896-80f3-e2e8d095a93b,87def68b-fde0-5c5f-ac1e-0c1cbb7c19ce,enterprise,985.89,annual,active,0,2023-12-01T06:33:24+00:00,2023-11-17T06:33:24+00:00
a2c4f745-e169-4455-99a7-623e8d3e00ca,42832934-3867-5b05-b914-0451f7a7fa83,growth,90341.91,quarterly,active,0,2024-12-02T06:10:18+00:00,2024-11-25T06:10:18+00:00
daf47be9-f36b-44c4-b63e-8c2a32ff156e,0843d4e2-e14c-5c15-8b60-f07b7eff991b,growth,7533.28,monthly,active,0,2024-09-12T10:28:09+00:00,2024-08-29T10:28:09+00:00
ec815800-4614-47e1-a388-5f800fcecf16,f516707e-abff-5ac2-ab62-8ae35c4e84f4,starter,33713.23,annual,active,0,2023-06-01T12:56:06+00:00,2023-05-25T12:56:06+00:00
487d2c46-7bd3-47e3-81e3-73f0d4fb82e3,698fff31-44de-58c3-918a-1b467757e5d9,starter,2711.24,monthly,active,0,2024-06-07T21:35:34+00:00,2024-05-24T21:35:34+00:00
5908712e-c302-4e4b-96df-332f3fa10a58,d3d24e98-c16a-5430-ac81-0016d113d3c3,starter,33876.97,monthly,cancelled,1,2024-06-27T10:17:43+00:00,2024-06-13T10:17:43+00:00
b06c84c4-3aae-4014-958c-b80f8b4afd7d,d669277c-c70c-5e8e-82f5-be5972708c2b,starter,3591.99,monthly,past_due,0,2024-10-08T11:56:20+00:00,2024-09-24T11:56:20+00:00
1cfa6000-8eb5-40d2-ae00-5e0915dc7fd7,dbade417-15fe-5c10-a301-52612fc5d55c,enterprise,921.81,monthly,active,0,2023-11-24T09:01:44+00:00,2023-11-17T09:01:44+00:00
da4aad69-342a-44fe-adba-1f8f125b51fd,f15cd065-fdf4-5f13-a013-82ec096247ba,starter,2771.89,monthly,past_due,0,2024-11-29T13:28:02+00:00,2024-10-30T13:28:02+00:00
fdcf7570-1182-4b16-959b-7effae238984,14f3226e-60c8-50fe-a460-ea51e5d14e74,starter,560.32,monthly,cancelled,0,2024-11-16T22:07:37+00:00,2024-11-09T22:07:37+00:00
520a3d2f-56c3-47cc-be6b-6cd6bc203567,494f6541-f3d5-51dd-ad6b-06646fa4ed65,starter,4596.26,monthly,paused,0,2024-09-30T07:37:23+00:00,2024-09-23T07:37:23+00:00
1a759076-4d26-4ece-a007-a42255ae8994,f246e80e-9196-5019-8226-334f30c62ea9,scale,80746.68,monthly,active,0,2024-05-03T23:02:53+00:00,2024-04-19T23:02:53+00:00
fc4235fa-3c15-443f-8e07-f536b941926c,1f3f9b9b-6ca3-576e-a23e-2e7876b67e7e,growth,11000.99,quarterly,active,0,2024-03-02T21:00:56+00:00,2024-02-24T21:00:56+00:00
ab66d2ba-c864-4c29-bfad-71eb7dd7741f,33b77cfd-108e-5a12-8171-f34718c12ae6,enterprise,4507.55,monthly,active,1,2024-05-04T23:46:08+00:00,2024-04-27T23:46:08+00:00
1982b1f1-9ee4-448c-86f3-157a0828b555,62e04e3d-c636-56fb-9118-10573c576814,starter,2326.81,monthly,active,0,2023-09-13T20:26:27+00:00,2023-08-14T20:26:27+00:00
0690896e-8e50-4241-86b8-bf37cb8ec9b9,e610d03f-6302-50b3-85ea-904dc2a2b6b1,scale,3149.89,monthly,active,0,2024-03-20T14:56:03+00:00,2024-03-13T14:56:03+00:00
d0437058-1d6d-430e-899c-7d3839b9aaa3,2a176c05-ceaf-5fe5-a844-e9d8216af3eb,growth,50717.26,monthly,cancelled,0,2024-12-09T08:31:44+00:00,2024-11-25T08:31:44+00:00
ffa4cb00-4fd6-463e-978a-b5576e11a0c2,9493274c-e9e5-5bcc-9154-bd75f609909e,growth,1832.66,annual,cancelled,0,2025-01-03T17:37:47+00:00,2024-12-20T17:37:47+00:00
ac8837a5-32c1-4f14-80e9-15cbb100c8f4,503b0a6a-8eb3-56eb-984b-29d89713bcbe,scale,2087.69,monthly,past_due,0,2024-09-14T10:13:19+00:00,2024-08-15T10:13:19+00:00
7396bb9a-881e-4197-bbe8-e4e6730f917b,36357532-8a74-5cfc-84a0-0dc3f4c33dd0,growth,4241.33,monthly,active,0,2024-05-11T01:35:08+00:00,2024-05-04T01:35:08+00:00
8e946576-2332-4b24-a630-68d8881c47f6,6ea91333-883f-5e98-9ba0-fe671501d16b,growth,41593.61,quarterly,cancelled,1,2023-11-04T00:21:45+00:00,2023-10-05T00:21:45+00:00
b1f6c883-5a04-488c-97ef-fc5ef8d3fdc3,cf17925c-8912-57e1-bd78-b9d025c0f95b,scale,5222.53,monthly,past_due,0,2023-09-16T00:31:59+00:00,2023-09-09T00:31:59+00:00
605c5d89-fb63-4f5d-a541-170ba65d4898,652a014f-8b47-535b-85fd-e6b572d00e7d,growth,6474.46,monthly,active,1,2024-07-07T07:50:02+00:00,2024-06-30T07:50:02+00:00
6aa97ba2-4031-410d-8f62-7694fafe8c72,8fdb4d2f-b42b-55f6-baaf-46a28bdf9300,starter,1043.14,monthly,active,1,2025-01-20T07:22:11+00:00,2024-12-21T07:22:11+00:00
29f433a2-ce0a-4a57-975b-d287b7d45bf6,f227480b-b59e-52cd-a141-5f84d6244ec8,growth,4842.79,monthly,active,0,2024-12-27T00:10:42+00:00,2024-11-27T00:10:42+00:00
9a61a91b-dc49-4a17-acea-854cb9b65e29,a2d29218-2a3d-5075-a841-ba6682a76643,scale,1462.62,monthly,active,0,2024-12-28T16:56:40+00:00,2024-12-21T16:56:40+00:00
f80add1d-29bc-40ae-ae7d-530a896b074f,762cd7cf-e344-518a-9850-74b488fbb55b,growth,1294.87,monthly,active,1,2023-11-10T14:51:10+00:00,2023-10-27T14:51:10+00:00
a4e2b9fc-852b-4cd1-b090-607b7fa5b522,62c15bc1-7088-5dcb-9c7d-e3106e4080c3,scale,46364.91,monthly,active,0,2023-06-14T18:51:12+00:00,2023-06-07T18:51:12+00:00
e9257cfc-5daf-4422-9a30-c1a3ea2db3d1,6d4a9e02-29a7-5f87-860d-f89172e4d2d4,scale,1182.80,monthly,active,0,2024-05-05T10:17:42+00:00,2024-04-28T10:17:42+00:00
d53bcf3e-ca22-49cd-9860-f6cf9d2a419b,5a9c828a-e4c8-563a-a379-1db461823b3a,scale,394.11,monthly,cancelled,0,2024-05-28T07:15:52+00:00,2024-05-14T07:15:52+00:00
dd5cd514-969c-4a6a-96e6-0316b8ff60e1,e6d931fe-7603-5d64-b618-d55c58a12eca,growth,2802.56,annual,active,0,2024-03-26T13:15:26+00:00,2024-03-12T13:15:26+00:00
8814f419-9ac5-4aaa-ad1a-583840770aae,f4af10ae-6033-5ad5-9738-ba6013f53bff,starter,921.33,monthly,active,0,2023-09-25T15:03:59+00:00,2023-09-11T15:03:59+00:00
6f1ed4d1-ab66-462b-b419-eedc10d391d5,156e036f-81cc-53f4-9308-6cdc4df1b8f4,scale,7313.51,monthly,paused,0,2024-11-18T05:28:14+00:00,2024-11-04T05:28:14+00:00
f6052ef0-c8ad-40ca-946d-1b04db4baf8b,12d3c6f6-3709-5fd2-bfa0-7ff2d3a12abe,starter,3035.27,quarterly,active,0,2024-12-23T00:22:01+00:00,2024-12-16T00:22:01+00:00
c92ebc9f-2a30-41a9-8557-10b30f1d2b57,eeb6a725-3622-5f6f-9f24-f90ddc30f839,starter,5969.53,monthly,active,0,2024-08-21T02:57:05+00:00,2024-08-07T02:57:05+00:00
4c7540be-f49b-4ba9-8fa6-9af16a9d1611,2894558a-2817-57e6-95bb-a853e5b4fa74,growth,63429.46,monthly,active,1,2023-07-19T20:25:24+00:00,2023-06-19T20:25:24+00:00
9e5e9235-a522-4434-85cd-7c01910421a2,76b8127d-6d58-5587-83ee-d3af8efea47e,scale,6310.54,monthly,active,0,2024-06-24T21:24:34+00:00,2024-06-17T21:24:34+00:00
778f9f0c-5aa4-46e4-8f06-9d5503cb9277,99d39413-0466-5237-bcbf-99998787d1b2,growth,3552.05,quarterly,active,0,2025-01-03T21:50:00+00:00,2024-12-27T21:50:00+00:00
ffcf0ba9-e6b2-4a7a-9758-9df16c2106db,fef15958-422b-5113-b853-814a65652c62,starter,3552.90,monthly,paused,0,2024-06-17T14:00:06+00:00,2024-06-10T14:00:06+00:00
2e47ac30-71f1-41aa-9310-13a59edb84e4,cee777e9-3392-5b12-9574-4c2df7abada6,scale,1626.06,monthly,active,2,2024-05-04T13:30:42+00:00,2024-04-27T13:30:42+00:00
b6ecaa7e-427a-459f-8a28-a9d953791104,53c0f4c8-fada-5a02-9d6f-769f55312f75,starter,2744.41,monthly,paused,0,2024-09-03T10:27:15+00:00,2024-08-04T10:27:15+00:00
026ec7bf-e1ca-44c9-acf9-5f1829f032c0,aafd5538-1d4b-5a57-afc2-37f5e6687d80,growth,733.33,monthly,active,0,2024-10-20T19:34:40+00:00,2024-10-13T19:34:40+00:00
dfb00c1a-5023-4718-a31b-b0ecd2955f23,582e7cb7-5042-57ca-968e-1cdf7f5b5824,starter,2503.87,annual,active,0,2023-06-28T17:03:57+00:00,2023-05-29T17:03:57+00:00
efd3ea2e-b82b-48ae-88f1-c71400cce48c,0c799acf-d595-55b8-b9e6-f0a7c62c330a,scale,3544.95,monthly,paused,0,2024-01-28T01:31:35+00:00,2023-12-29T01:31:35+00:00
c86a4849-774e-45c6-ab9b-f22d72ca4958,74cba386-601a-5406-b683-b06927f36653,starter,1224.68,monthly,active,0,2024-12-16T16:59:01+00:00,2024-11-16T16:59:01+00:00
fab37618-0b61-4e76-9772-bb78acc370f4,08f6cb66-28e9-5699-9097-c2d99e3ee06d,growth,18776.82,annual,cancelled,0,2025-01-06T12:08:49+00:00,2024-12-30T12:08:49+00:00
024ca3a7-54a5-415b-9770-250584cc79d6,a5a9c29c-6e55-5eca-b0ee-ab0b5fda12ee,starter,4835.70,monthly,paused,0,2024-01-05T06:43:21+00:00,2023-12-22T06:43:21+00:00
db06e8bf-436e-4308-8709-f38b6d3d3be5,9ed570ff-8f68-550e-b8fb-63fe87532f8b,growth,2515.47,monthly,past_due,0,2024-02-06T20:54:26+00:00,2024-01-23T20:54:26+00:00
8792085a-9b0b-4cc8-94a5-a32b6ef00b77,ab62e639-d0ce-5c09-b91f-acda390682ad,starter,922.79,quarterly,cancelled,0,2024-06-07T07:50:55+00:00,2024-05-08T07:50:55+00:00
30aad1d6-d541-4be2-a52b-bf802efb39e1,677c3d53-a603-5c6a-95fd-ec058e11711f,starter,26594.55,monthly,active,1,2023-12-06T06:10:54+00:00,2023-11-22T06:10:54+00:00
bb102728-8705-48e8-b285-fef82ecdecdc,fa61cd93-bff9-54c4-9a43-614c8def67e4,starter,4884.04,quarterly,active,0,2023-06-05T01:08:19+00:00,2023-05-29T01:08:19+00:00
49c61808-4b26-4835-9fc1-fdee14b38cb5,6736ca06-3992-5cb8-913a-0e1e313c51d8,starter,991.66,quarterly,past_due,0,2024-07-17T04:52:44+00:00,2024-07-10T04:52:44+00:00
ebe6312e-d540-4977-8357-f3d54eec5438,00f8b038-9a9d-57e9-bbdc-2ff9743a572b,starter,20389.92,monthly,cancelled,0,2024-04-04T00:48:12+00:00,2024-03-21T00:48:12+00:00
35fdcf08-ff56-4c4b-80cf-e8e8a3bc7cee,8f400c88-e94b-5d6c-b3eb-ec5a58310c92,growth,15132.10,monthly,active,0,2024-09-29T13:08:01+00:00,2024-08-30T13:08:01+00:00
bc2a30da-1c1a-4f12-b09a-1e1e6bfa474e,796e2868-b510-551f-b0c0-4f16f08259ea,growth,4656.34,monthly,cancelled,0,2024-10-13T13:08:19+00:00,2024-09-13T13:08:19+00:00
aca20615-870e-432c-a637-977c914de147,c682d1bc-7b58-5fda-9f71-2cb1898953d1,starter,6214.66,monthly,active,0,2024-11-13T22:34:16+00:00,2024-10-14T22:34:16+00:00
516773e6-86d1-499c-8b96-41f971595362,f85bfe28-27eb-5df4-bd58-f8dce16df633,scale,914.04,quarterly,active,0,2023-09-30T03:05:37+00:00,2023-09-16T03:05:37+00:00
dae79eee-ab26-4bb5-9fb4-90480171bb4c,f9f3b45b-1a2a-5a2e-98a2-67979fa695b0,growth,1200.46,monthly,past_due,0,2024-02-01T20:20:59+00:00,2024-01-02T20:20:59+00:00
662c7895-7cfb-4cca-ab6c-ca3c733d8a20,b314d2b8-f1ef-5bc1-8b52-44ea98907c9c,scale,11594.75,monthly,paused,0,2024-02-23T15:06:56+00:00,2024-02-16T15:06:56+00:00
339ecd39-f5e0-423b-b393-f6d9fd228981,82b8d133-af3d-503e-bdf1-2bb7ff6128d9,growth,1771.61,monthly,active,0,2024-08-21T17:35:07+00:00,2024-08-07T17:35:07+00:00
ea8b881c-e094-48c3-b335-7a47e53afc7c,5f27481f-e84b-5699-9295-0ac4329da9a6,starter,3192.41,monthly,active,0,2024-08-30T11:21:35+00:00,2024-07-31T11:21:35+00:00
c0fbf607-9828-4df1-83ef-bd82828eef09,d9c9283a-eb9c-5bed-ae33-afc54adb61e4,starter,5896.80,monthly,active,0,2024-02-05T05:04:45+00:00,2024-01-06T05:04:45+00:00
050a011a-8955-4fef-8fa9-e658ff70cdec,4a85b4e9-ea24-5b9b-b64a-9d3a1209d6fd,starter,5865.53,quarterly,active,0,2024-06-19T02:36:09+00:00,2024-06-05T02:36:09+00:00
75e32ca0-52de-44d4-b80c-29311e2fc610,7633c9eb-b042-55e6-a760-1a837e026095,growth,48621.50,monthly,active,0,2024-12-24T20:43:12+00:00,2024-12-17T20:43:12+00:00
3e9407df-c2cf-43ea-91d9-8bd6ca0f126e,423f341e-c4bc-50c8-96d3-baf3814e3501,growth,12336.57,monthly,active,0,2024-05-25T03:53:16+00:00,2024-04-25T03:53:16+00:00
6d73e45d-6dce-4b6a-a67f-35d19d579650,c931f893-e68e-5646-8b6b-d41ba02aa7b1,starter,565.69,monthly,paused,0,2023-10-22T21:06:51+00:00,2023-10-15T21:06:51+00:00
2a8b52e4-4f6a-400f-a3c0-4a9e81cab92b,e5aa3b06-5bb7-5b76-a570-212e54acdcf1,growth,1878.31,monthly,cancelled,0,2023-09-21T06:56:41+00:00,2023-08-22T06:56:41+00:00
61318e43-4094-46f2-9fab-04541c353eb2,9a19ebcc-31c8-52f2-a075-dadf642e732a,scale,1195.47,monthly,active,1,2024-12-10T23:45:01+00:00,2024-12-03T23:45:01+00:00
7a378bd4-3df7-4392-9668-0e5fbe0196db,705f5e57-7414-5499-9959-881d12494a85,growth,17360.14,quarterly,active,0,2024-08-03T14:52:47+00:00,2024-07-04T14:52:47+00:00
e0d9639f-fdfa-4021-8f77-1e32055f3aaa,c78818cc-a656-5aea-93bc-ac07dea9541d,starter,2095.99,monthly,active,0,2025-01-30T05:22:23+00:00,2024-12-31T05:22:23+00:00
f8dd873c-3aec-4d64-84c4-ee7a82ca32a9,9d16dffd-c62a-5666-8a49-b1f84269f04d,starter,5374.31,monthly,active,0,2024-12-08T01:18:42+00:00,2024-11-24T01:18:42+00:00
89498a7f-44b6-4def-8ebb-73dbed2b912c,a30bf6d7-bb97-5a06-bdd5-54d127f8fa6c,growth,2088.16,annual,active,0,2024-03-22T23:09:37+00:00,2024-03-08T23:09:37+00:00
404b10c7-cfe7-40dd-9790-bb655a1878ed,38a7540b-8ecd-5725-88a5-8b8df74ac06f,starter,3372.26,monthly,active,0,2024-05-14T06:35:37+00:00,2024-04-30T06:35:37+00:00
bfedefe5-8222-4322-a344-d7fd5eb4fbaa,2946345e-bcec-5153-8606-c3934a652588,scale,2459.16,monthly,active,0,2024-07-10T13:10:44+00:00,2024-07-03T13:10:44+00:00
9896fd7a-03c9-45b1-aa37-5744ba1a1585,d94d4e4c-701a-5c1e-9735-e23121cefc92,growth,737.11,monthly,active,0,2024-03-02T15:53:20+00:00,2024-02-17T15:53:20+00:00
d479cde2-d676-482f-a2a1-3e0751f918d2,55216a15-ab87-5a78-9e9a-0a2ada20e613,growth,6796.72,monthly,past_due,0,2024-02-14T19:02:24+00:00,2024-01-15T19:02:24+00:00
fef30e05-6f6e-4344-8413-dcdbb699f6c2,5d47cb81-427a-5fc7-bcf8-aeee1b9855a7,growth,4011.71,monthly,active,0,2024-06-13T18:01:10+00:00,2024-05-14T18:01:10+00:00
590b5bec-d5a4-4a4b-af38-d53a17503c17,0b3641e3-1d27-540e-b9c5-0b9e8768b1d0,growth,2528.06,monthly,cancelled,0,2024-05-17T08:17:35+00:00,2024-05-03T08:17:35+00:00
28e96cac-985d-4333-8cb0-bbc2617b7a9a,f319e29a-c47c-5448-ae93-0af9ece353f0,starter,8656.23,monthly,paused,1,2024-04-03T21:56:13+00:00,2024-03-04T21:56:13+00:00
4a248754-b078-46d4-b3b6-7c8c5540e2e8,8f2325bd-4032-5e03-956e-4bb1209f2695,growth,1847.74,monthly,active,1,2024-02-28T02:04:23+00:00,2024-01-29T02:04:23+00:00
aff9f37d-8578-42e6-b1bb-86558ebd24f2,583ebd17-3491-50be-af4a-e1244d01b17c,growth,2119.63,monthly,active,0,2024-12-06T12:25:45+00:00,2024-11-06T12:25:45+00:00
44a37da4-c8b2-484c-a797-71614302eeb2,2259a661-fe22-5744-acfe-3852c1279b12,scale,3982.55,monthly,paused,2,2024-08-15T09:24:48+00:00,2024-08-08T09:24:48+00:00
95fb0dac-9f52-46c6-88b2-b0c84b95c5c1,897ecc58-c885-5448-8802-1121291611da,starter,1437.66,monthly,active,0,2024-03-12T08:28:53+00:00,2024-02-11T08:28:53+00:00
d2bf999b-5d5f-479a-9101-3e7a1315fde6,8748f21f-b5fd-5ec0-a2da-df59522975b0,starter,8271.11,quarterly,cancelled,0,2025-01-05T17:53:34+00:00,2024-12-29T17:53:34+00:00
47769c7e-7f82-4033-88f8-3511ee8c4e74,b76e5db9-543b-58b7-82d7-5d293d7447d5,starter,1899.80,monthly,active,0,2024-11-02T23:05:01+00:00,2024-10-03T23:05:01+00:00
079a47ec-7063-4930-8ff2-70a2899809ac,eab9adda-ec74-5a92-88a8-8c7a1df380ab,starter,4434.96,monthly,active,0,2024-12-20T13:31:15+00:00,2024-11-20T13:31:15+00:00
a8702df8-d942-4bfc-8bca-cd53ab92b149,a82148d0-01b1-58ec-94d8-9885e541af35,scale,10442.46,monthly,active,0,2024-04-01T14:12:08+00:00,2024-03-25T14:12:08+00:00
cfcd3f6c-d4e1-4669-8a67-2df30df29690,dc6149fd-c32e-5262-a477-d9a906076db5,scale,1298.30,monthly,active,0,2024-09-25T20:10:43+00:00,2024-09-11T20:10:43+00:00
f2786bd2-2169-412e-bcab-0b9535523571,d96e3e49-b024-51f1-8a1d-0037f0444e80,starter,3495.55,annual,active,1,2024-11-30T03:35:39+00:00,2024-11-16T03:35:39+00:00
e9ec0fd6-df2a-494c-bfb5-30ab078d4c10,38b2bd16-5d80-58bd-b600-2dc0afab532c,starter,5268.70,monthly,active,0,2024-12-22T08:49:49+00:00,2024-12-08T08:49:49+00:00
cde1cdd8-1da1-4f41-a21e-357963e82249,e9e94302-fc1e-53bb-a0e8-61215843a26a,scale,1851.09,monthly,active,0,2024-10-06T03:21:21+00:00,2024-09-22T03:21:21+00:00
e811b5dd-6c37-4c87-bb84-2147067e18e6,d17a2fde-8441-5ba5-9b76-6f3547ba47a3,growth,8587.25,monthly,active,2,2023-12-16T03:06:09+00:00,2023-12-02T03:06:09+00:00
13cdd963-5293-46d7-9f82-9c33bbef4bc7,7eed5365-29bb-5cb4-836c-c12bd1fdec5c,scale,3086.24,quarterly,active,0,2024-03-08T12:14:46+00:00,2024-02-07T12:14:46+00:00
a6d42db9-07b1-434d-9ec2-3d75f6f92e58,807ee3dd-f92b-5602-a380-159670a7b73b,growth,1603.68,monthly,paused,0,2023-07-26T05:39:13+00:00,2023-07-12T05:39:13+00:00
accb0e9a-f817-4329-91ae-14486197b82c,8df20068-fb03-535d-a77c-7153e2f5e36a,starter,7431.96,monthly,active,1,2024-09-23T12:25:19+00:00,2024-09-09T12:25:19+00:00
3fcfa5d7-7b7e-446d-9822-2c8cf4ef14ae,b8cd5f9c-6828-5159-ac83-7ba4c1ae760f,growth,3380.68,monthly,active,0,2024-05-24T07:30:21+00:00,2024-05-17T07:30:21+00:00
5a2a77f2-c51e-45e6-9846-aa03bfb34207,3cfdc483-827a-5c73-b480-1e230517a2a1,growth,2961.49,monthly,active,0,2024-10-23T19:22:22+00:00,2024-10-09T19:22:22+00:00
91dfaf05-4deb-4d6b-9df5-fd65a2c56d01,13083e03-7428-545f-a9b1-71531e360c0d,scale,1797.39,quarterly,active,0,2025-01-01T19:52:12+00:00,2024-12-02T19:52:12+00:00
aa83623b-f42d-48bd-9da3-6af6046382dc,c722f6da-cdf6-5c03-be9e-115d7e42e53a,scale,3286.03,quarterly,past_due,0,2024-12-11T08:35:30+00:00,2024-11-11T08:35:30+00:00
7f9afddc-cd25-4be2-86a0-1d9a85357d0a,cd7a3912-dbce-5540-aef1-d5b0a828e9d4,starter,880.82,monthly,active,0,2024-04-17T12:18:35+00:00,2024-04-03T12:18:35+00:00
2865f6a2-338d-4724-af3f-895f8c33859a,af57e213-7964-5adb-95e1-5aa3d0ef0523,scale,562.87,monthly,active,0,2025-01-01T13:42:11+00:00,2024-12-18T13:42:11+00:00
8be57444-0f7f-4029-9a01-c1897d5e514e,234efcac-5dc6-5b79-af14-c7488971c625,scale,986.70,monthly,active,0,2024-10-06T02:08:50+00:00,2024-09-06T02:08:50+00:00
7e59baee-6082-4210-ae0e-d1818660e3ac,329de969-5df5-5eee-ac3d-6e8cfbcedc3a,growth,1110.95,quarterly,past_due,0,2023-11-09T22:26:19+00:00,2023-10-26T22:26:19+00:00
2752e286-6870-40a2-af82-6fc1caaa666a,39fbba1d-ed3b-5906-b2c8-982e5da9fcda,enterprise,29319.36,monthly,active,0,2024-11-06T14:34:08+00:00,2024-10-07T14:34:08+00:00
0781b6d6-586b-4b67-bae8-0ae9007aa494,3717aab4-aa36-513e-b3b0-10b2df24c78b,growth,16512.31,quarterly,active,0,2024-10-05T07:57:10+00:00,2024-09-28T07:57:10+00:00
1767ad08-27f9-4fdd-a395-972708fff1ae,0396e37a-d692-539e-b9b7-91c98fe1e4b1,growth,2593.99,monthly,active,0,2023-03-30T21:43:38+00:00,2023-03-23T21:43:38+00:00
b675400a-ae2e-40d4-98aa-4dc3975ffe5c,8b99a1f2-9eb0-5b2e-bca2-d366a3207840,starter,1926.25,monthly,active,2,2024-04-16T12:20:52+00:00,2024-03-17T12:20:52+00:00
e9dbb465-13b2-4ca5-8e36-6b1a969e8af4,50b33262-3fcc-59ac-9502-a4fa37d789b9,growth,1420.00,monthly,paused,0,2024-07-05T07:10:52+00:00,2024-06-05T07:10:52+00:00
54dadfb1-03bd-4e2a-a3f7-e48ae3fd2e1c,3679e472-c546-5ea4-8284-d851521de287,growth,3225.46,monthly,active,0,2024-11-03T12:42:58+00:00,2024-10-04T12:42:58+00:00
d692a368-700a-4105-8874-e89021de97e1,962222a3-4f98-5c9e-b836-7aa91ef03d68,starter,69795.26,monthly,active,0,2024-09-23T16:55:46+00:00,2024-08-24T16:55:46+00:00
119839a2-0afd-4cfa-86ab-0c43ce780134,61519b72-a209-588c-9f1e-1b43753a2539,starter,69600.78,annual,active,0,2024-07-24T05:32:37+00:00,2024-07-17T05:32:37+00:00
b6329f8d-d4d0-4aca-8f67-029aaab7c77d,cda79206-156e-5cb5-bbe6-902ddda51abe,starter,1028.62,annual,active,0,2024-04-16T10:33:10+00:00,2024-03-17T10:33:10+00:00
ed74a5f8-7bd7-4782-9a1e-97eda23f9ea8,4e191f42-bd3a-59d0-8725-beb158c1ea57,starter,2442.06,monthly,cancelled,0,2023-10-02T13:56:05+00:00,2023-09-02T13:56:05+00:00
29a61ebb-8952-48c2-afa7-bd365553f07d,ffdc98d6-75b5-568f-b703-8643cb00dd11,scale,73024.08,quarterly,cancelled,0,2023-11-26T16:39:37+00:00,2023-11-19T16:39:37+00:00
