invoice_id,customer_id,amount,issue_date,due_date,status,days_overdue
bf7beb79-de10-4c31-87ce-c099e582c624,076e2b5d-e93a-5386-87f2-b805f006b4a6,3172.11,2024-08-21T11:04:13+00:00,2024-08-28T11:04:13+00:00,paid,0
21891cc6-9bf4-42f7-841f-f7e006344bf8,5f00dfbf-74cd-5b6a-9740-d6dd468a02bb,1107.41,2024-07-06T05:37:40+00:00,2024-07-13T05:37:40+00:00,paid,0
5f5a9f75-623b-4ec6-a4c3-37de4a3277b4,996342ef-e53f-5125-abba-c6f6e23b71e6,2676.93,2024-08-01T01:46:22+00:00,2024-08-16T01:46:22+00:00,paid,0
fe9393c9-f5fa-4490-8023-e39d9ca2bd63,3a7ec17e-e46d-5beb-a117-47e3e1b242e9,14043.10,2023-04-28T09:57:04+00:00,2023-05-05T09:57:04+00:00,paid,0
cfd700ca-af4d-487f-b839-6e46adf5c7d8,a8f7eed3-b23d-5710-9097-d1d7c12fcd81,1229.76,2024-06-13T21:37:04+00:00,2024-06-28T21:37:04+00:00,paid,0
9ed3513d-4aa5-4194-9ed9-e30b5b1143b0,a4575d01-1157-5ca5-a477-51e6bc1c958f,1393.97,2023-12-28T14:16:08+00:00,2024-01-27T14:16:08+00:00,paid,0
e76b10f9-fe3c-4d6c-822c-30cce533f4db,0e9c450a-4001-5608-a04a-27234599c19c,1677.01,2023-12-30T23:05:30+00:00,2024-01-06T23:05:30+00:00,paid,0
c2c29d89-a6fc-40b0-891c-310363d1d326,cfca7c58-1b0c-57f1-adee-ac3238f026c2,1126.64,2024-07-04T14:39:53+00:00,2024-07-11T14:39:53+00:00,paid,0
f5bbbff5-f2a7-4f37-a75b-cf92ec088057,d17d1f55-e4a5-5eeb-8ea1-71a8b449fd07,4159.44,2024-11-02T20:57:08+00:00,2024-12-02T20:57:08+00:00,partially_paid,0
cd0ed7ad-1d16-4dd2-a536-fdc9ff1149e0,96910103-1f6f-5831-b538-3bb3eb54a54f,12578.28,2024-07-25T16:19:27+00:00,2024-08-24T16:19:27+00:00,paid,0
db61a9af-1975-4303-b26c-46a7e3332cca,3c11c980-e743-50f2-991a-c32d43b32b1c,6945.04,2023-03-04T10:25:40+00:00,2023-03-11T10:25:40+00:00,paid,0
58131c30-6924-47e0-b872-3ed85ebf53cb,3b519997-be2f-50a3-befd-48698c86cf2c,5024.84,2024-03-19T04:10:42+00:00,2024-03-26T04:10:42+00:00,paid,0
185d7c6d-0fc1-4631-a4de-66dc49442546,bfd08709-0207-5ec7-bef4-0da095b77c6c,5642.06,2024-05-30T22:08:14+00:00,2024-06-29T22:08:14+00:00,paid,0
9f55078e-abd0-4637-8f86-3d64bf0ab0c3,c0a6a854-3824-58f9-bb2a-8d0c5ac3d5f7,10225.00,2024-12-09T05:50:03+00:00,2024-12-16T05:50:03+00:00,paid,0
6fff8d4a-77c2-47cb-85e6-1f33b7d5d282,1175a5e2-ea7f-5c7b-ad5e-c93a76cdf676,1754.80,2024-09-24T12:19:19+00:00,2024-10-09T12:19:19+00:00,paid,0
5f92b066-fd45-40cc-ba49-c7a1ddaf34f6,363de8a5-4ad7-5726-a698-d9abd8d1d0d0,898.16,2023-11-08T21:10:44+00:00,2023-12-08T21:10:44+00:00,paid,0
cda82f8b-8c3a-460f-85e7-842b6b6eec07,e338e80e-3133-565f-9008-fee550286865,1997.87,2024-03-22T05:16:33+00:00,2024-04-21T05:16:33+00:00,paid,0
3a65af58-2df8-4864-b4a4-21371efe2c27,823d9396-31a5-5974-94f0-dd3a2ed02b3a,4109.51,2024-03-03T01:00:03+00:00,2024-04-02T01:00:03+00:00,overdue,881
fdcf9388-a6d4-421e-8d25-7b0b5b5ae6be,d09e7559-d3ed-5cb5-86e9-dc99f6a6b3b3,32360.54,2024-10-21T03:46:48+00:00,2024-11-05T03:46:48+00:00,paid,0
bc41d120-b041-4723-89d6-99d014ad68a9,c10829d4-f727-5cab-9073-b9b2b084e617,39966.43,2023-11-17T03:01:48+00:00,2023-12-17T03:01:48+00:00,paid,0
d63b99e9-0a73-46f9-9fe1-97879d1ce95f,21d62787-3a05-5209-a51c-2ede6af91d5e,57798.70,2024-12-02T11:57:23+00:00,2024-12-17T11:57:23+00:00,paid,0
8488473a-9050-43a3-adc6-fc0f97b91f08,c32399a4-64aa-5252-8c94-a4e1607278af,36522.22,2024-10-17T22:48:42+00:00,2024-11-16T22:48:42+00:00,paid,0
ce04a6d8-3616-4c1d-87ea-01ffcc4e82ce,93af9630-ee98-5814-98d2-de4c4ecf0c4e,6529.35,2024-10-18T06:48:15+00:00,2024-11-02T06:48:15+00:00,paid,0
9bceb135-50a2-49e9-b719-873ad6ef1824,972c48bf-8160-597a-bbfd-e64d3d42f770,31264.35,2024-10-09T08:26:15+00:00,2024-10-16T08:26:15+00:00,paid,0
5d26419d-9013-44f0-8d13-aad01455d555,c2b5910a-1563-5a39-b48a-4cfd36dd83d1,22666.64,2024-05-26T00:28:55+00:00,2024-06-10T00:28:55+00:00,paid,0
c9292a5f-a1d8-4f43-818a-1c12661bec50,5bfd9325-41b6-53fb-9b6c-7f5cfbcdc2c8,10878.45,2024-11-19T00:20:41+00:00,2024-12-04T00:20:41+00:00,overdue,635
f4ada0e4-1102-48d5-9cef-f9af12e36f9c,bb48746e-a147-56a2-996a-3b21278219b3,87889.19,2024-09-17T14:27:19+00:00,2024-10-17T14:27:19+00:00,paid,0
f2ab1ba9-8d47-4090-81da-09f78e9b08df,926dc992-3bd6-5ab3-b34d-f42a3ee565da,2583.26,2023-11-01T07:06:05+00:00,2023-11-16T07:06:05+00:00,paid,0
43952e45-266a-4f33-8908-6589a7fd053c,79b778db-d2f7-55d6-a5d5-616bb4463eda,2121.88,2024-10-18T21:34:53+00:00,2024-10-25T21:34:53+00:00,paid,0
97945918-ac15-44eb-a83d-90501f013f20,34b7c915-652d-5815-9ab4-e4a448c3a5ad,3495.02,2024-12-02T23:49:41+00:00,2024-12-17T23:49:41+00:00,paid,0
57522c79-f2e1-415d-adc7-6f28fc995c0e,3316e47c-5621-5411-af57-d667c51e86aa,4261.30,2024-04-25T10:23:39+00:00,2024-05-25T10:23:39+00:00,partially_paid,0
e96f1e6a-971b-44ac-88b2-9f420a88e4de,1c0d5db5-faf3-5263-b631-12d2033858a7,7007.37,2023-10-08T12:59:26+00:00,2023-10-23T12:59:26+00:00,paid,0
e6e8e170-89be-4500-af5f-bc1546b3f839,f0e16857-da9e-539b-96f9-46643af13ab2,2967.40,2024-11-21T06:47:16+00:00,2024-12-21T06:47:16+00:00,paid,0
0de505ad-df34-45a1-928e-9501446423f1,29d0a70c-80d8-5d31-a7ff-9b0fde3cf03c,3575.95,2024-08-27T20:57:08+00:00,2024-09-26T20:57:08+00:00,paid,0
f18480c2-5764-476a-bb2c-417ac6b6abba,40c9abe7-8f9b-56a5-89de-9c4e6039496e,4961.67,2024-07-31T18:30:52+00:00,2024-08-30T18:30:52+00:00,paid,0
8903f843-efd7-44da-a2df-1a835bb4bfc4,8f0a2dc7-5cb7-5062-b581-87723eadeda9,1684.20,2023-10-03T08:49:37+00:00,2023-11-02T08:49:37+00:00,paid,0
0f0918d2-e33d-44ad-abe4-06a8e214c526,ce87ab28-69e9-58d3-9a58-c88b59c76bcb,9987.65,2024-03-12T22:59:29+00:00,2024-04-11T22:59:29+00:00,paid,0
99d33490-7a91-47ac-9adc-818f9896a23a,f12190b5-3f07-58cd-984f-cb1bcae0c5f2,14528.15,2024-07-07T14:25:07+00:00,2024-08-06T14:25:07+00:00,paid,0
e52b8225-d419-4633-987e-4f31a4856ef3,fb60fbd4-1d77-5ba7-ae36-f59cd4b64d4b,7507.61,2024-06-02T15:04:33+00:00,2024-06-17T15:04:33+00:00,paid,0
6391a889-9e1a-464c-93c1-3d23f03f0cfa,f55b24bb-39ee-53e1-a1c6-63d72e6a32b3,1169.62,2024-12-02T19:39:06+00:00,2025-01-01T19:39:06+00:00,paid,0
2fc94938-d946-498d-9066-54b6312ca93b,d873f0d2-4134-5ad8-a797-92456c0c3c5a,7623.86,2023-11-29T23:59:24+00:00,2023-12-29T23:59:24+00:00,paid,0
62b46fd3-497d-4f71-8e32-0e79ad07685a,70e9ebdc-4680-5c8e-9748-b490f8ec2eda,26585.35,2023-06-16T06:13:47+00:00,2023-06-23T06:13:47+00:00,paid,0
6f1446ec-1e11-485a-b8c9-8bd31ba05e49,b4d498f1-70ad-5d88-8616-2260fdbf32f0,1897.72,2023-09-27T23:49:55+00:00,2023-10-04T23:49:55+00:00,paid,0
55695aad-8523-475b-8ffa-8751b5843024,0984649d-4965-5e0b-ba8c-d14d966b4b84,17122.38,2023-12-16T21:08:27+00:00,2024-01-15T21:08:27+00:00,paid,0
f833c5df-4f24-414a-8e1b-9ee1b8543575,b0e8190b-8629-5c82-87c3-30951c126b18,45599.94,2024-07-09T06:46:51+00:00,2024-07-24T06:46:51+00:00,paid,0
17f62fd8-647a-49af-bd35-722fd51ead0d,dc828469-a2e1-5f5c-a205-68c957a94cc1,2302.24,2024-06-08T08:30:30+00:00,2024-06-15T08:30:30+00:00,paid,0
58315bf9-e86b-4df6-8751-49709e81c395,88788edb-4013-58fe-9138-c54251d01809,817.69,2023-11-17T06:39:52+00:00,2023-12-02T06:39:52+00:00,paid,0
71ef4bcd-6513-4410-afa6-6f97a09655ab,1f6c5ab5-64b0-5bc5-9bf7-7f09d2072d81,7869.76,2024-02-06T07:19:38+00:00,2024-02-13T07:19:38+00:00,paid,0
426611ea-cc8b-431e-8402-8cf515fa0745,1e485523-1d03-5ffe-8e93-d6e008cd8557,4469.63,2024-07-12T22:37:52+00:00,2024-08-11T22:37:52+00:00,void,0
8723111c-9240-44d9-9424-cda8cf5f58c8,96beb4c7-a7e4-54a6-a4e0-a62d5704d48d,137548.68,2024-09-04T07:55:19+00:00,2024-09-19T07:55:19+00:00,paid,0
a5f84f77-7be4-428a-b5f0-858e6261fba2,1933154d-8628-5564-a05e-3d414656797a,3745.15,2024-02-01T03:47:00+00:00,2024-03-02T03:47:00+00:00,paid,0
4bcb965c-44fe-4770-9b97-de651e3628ac,37b789bb-581b-5222-8b64-a1b9188ee322,13120.21,2024-06-02T04:25:46+00:00,2024-07-02T04:25:46+00:00,paid,0
7d824cb8-216c-497d-a998-4c3a395280d9,acc6a997-e7e5-5b9a-b907-ce4e0dc95612,7249.25,2024-07-04T03:19:37+00:00,2024-07-11T03:19:37+00:00,overdue,781
bede8a23-1a42-449c-a148-042e9a3fde31,4ea5aeb4-997d-55dc-8b42-e1ffdf7626a9,9595.28,2023-11-18T02:00:53+00:00,2023-12-03T02:00:53+00:00,paid,0
6507f74c-1990-4097-9043-aa3456bce9aa,af49f97c-c34c-5a87-8d67-e2f1755e309d,17303.62,2023-11-30T14:48:36+00:00,2023-12-07T14:48:36+00:00,paid,0
1262ae6b-fa8d-4eeb-bd70-cad2ec0b3ec4,1d430e25-4d23-53ac-84c6-ab17df437ef5,4825.63,2024-12-21T05:16:55+00:00,2025-01-05T05:16:55+00:00,paid,0
2432c9dd-7586-4ead-beea-302f2e76ad48,a4ad57da-07aa-508b-af2f-d72efcc50b8c,3237.05,2024-11-28T06:07:28+00:00,2024-12-28T06:07:28+00:00,overdue,611
c81a6abe-6cfd-4dfc-ab42-856a3a4caa69,83b8fe87-2ca6-5100-b21c-b518cc08d339,318326.26,2024-10-30T20:27:43+00:00,2024-11-29T20:27:43+00:00,paid,0
17633ed9-73a1-4bb2-9e0d-18f3f014cad1,7c138668-8b35-5dd4-8ed6-a455f9bcec32,1166.71,2024-05-30T16:01:37+00:00,2024-06-29T16:01:37+00:00,overdue,793
9b4d12ba-8424-49da-b8fc-79f6e2a2dbc2,d928055d-2d3e-5ab1-99b8-f055732fd984,10217.20,2024-04-30T21:32:30+00:00,2024-05-15T21:32:30+00:00,paid,0
b74b567a-a40f-4020-a4a6-64009621f1e9,5370f0d9-3f1f-50e2-b461-93a5df182253,2116.32,2024-05-19T08:39:18+00:00,2024-06-18T08:39:18+00:00,paid,0
c527f40b-e66e-4fb5-84ed-130fd786745e,371fc276-3f4f-5f66-a540-0dc10ca9c2e6,5678.07,2024-11-25T12:59:15+00:00,2024-12-25T12:59:15+00:00,paid,0
df709e8b-c565-4e27-a328-fde6b1f076e0,ca980da5-dc73-5b57-a44f-cfe91b6be881,8213.66,2024-03-10T19:20:21+00:00,2024-03-17T19:20:21+00:00,paid,0
7a8b0aac-2469-445c-8644-4b1a213246b7,ef3d6d30-a1a9-522c-8187-b362b89126f7,38959.09,2024-08-28T12:05:44+00:00,2024-09-12T12:05:44+00:00,paid,0
82835295-db2d-422b-97b2-312b55dfc84b,a596c5c0-7400-5e92-943a-7e649b81e42f,5192.11,2023-11-13T08:15:36+00:00,2023-11-20T08:15:36+00:00,paid,0
7fbfd217-3455-4f8f-b563-803ed95014a2,65364bdb-a4b1-5883-9a0a-5dc18128f061,2855.35,2024-05-19T07:15:07+00:00,2024-06-18T07:15:07+00:00,paid,0
67936c1d-0b56-4ba5-a980-dac72b366903,dbde0953-a48a-544c-a378-e205a53ea1bc,2235.33,2024-12-07T17:55:29+00:00,2024-12-22T17:55:29+00:00,paid,0
86e8707f-9038-4b71-841d-0b64a8e6627c,642b9c1d-ba80-5e47-9a83-9d0a6c62f7df,917.00,2024-07-22T13:40:34+00:00,2024-08-06T13:40:34+00:00,paid,0
8a881c82-4545-4081-999b-1f5105107dca,2ef9aab8-4541-5dcd-8300-91082df498d9,55703.87,2024-05-13T15:12:31+00:00,2024-05-28T15:12:31+00:00,paid,0
768f66ed-e2ef-4045-ae02-9cec10e42fa3,7abe5600-6900-59b8-9754-8ce57969d510,34477.05,2024-05-07T08:05:29+00:00,2024-05-22T08:05:29+00:00,paid,0
53bdd6b8-230b-4851-a48e-8c668ee59c6b,72ef0de4-de95-5d6e-b3ad-c63894aea689,3663.27,2024-11-08T12:58:45+00:00,2024-11-15T12:58:45+00:00,paid,0
63c13882-3d6c-49a3-a0f1-a9e310482ecf,4552a73a-c4c6-5113-927f-8dfa228b4274,1066.86,2024-02-14T01:46:19+00:00,2024-03-15T01:46:19+00:00,paid,0
dfdc6234-b6e5-420f-92a5-98a1f449fbd3,f131daf8-0b02-5ec1-95c9-ceb66c244c55,5175.73,2024-08-19T19:32:56+00:00,2024-08-26T19:32:56+00:00,paid,0
74644108-69a5-4843-a12f-c8aaf85d2761,fed24528-f715-57fe-9073-0241513b3eef,10756.58,2024-02-10T09:27:30+00:00,2024-03-11T09:27:30+00:00,paid,0
58dddb9e-141b-4afc-89d4-e166b57cb2eb,58bc631e-e8cf-5400-9187-add500ec9af4,11596.10,2024-06-29T15:08:05+00:00,2024-07-06T15:08:05+00:00,paid,0
0d5f814c-7df8-475d-ba97-e52959755620,4b02cbe5-6fab-5c59-897b-f2418b72b50e,57579.21,2024-02-14T15:05:44+00:00,2024-03-15T15:05:44+00:00,paid,0
6c90d4cb-525c-4fb8-8425-f3a13dd23acf,c49d4cea-cd02-5c09-93e4-64108facc672,5291.07,2024-04-30T03:27:44+00:00,2024-05-30T03:27:44+00:00,paid,0
23a41d40-7af4-48b9-92b5-c9005b14f1a4,c8559466-5797-553c-9e13-6fd31fa75a69,13307.25,2023-09-13T09:29:27+00:00,2023-09-20T09:29:27+00:00,paid,0
9781f9fb-09af-4259-875a-cd573c4e1716,b37c82a9-06fb-5aae-a378-c0780469bc10,12655.81,2024-11-04T22:59:31+00:00,2024-11-11T22:59:31+00:00,paid,0
c3e25480-e215-41a0-a39b-640a236da7e9,3dfdbba9-3e5a-5ce8-a918-afe698f55ad9,1538.87,2024-05-12T17:48:42+00:00,2024-06-11T17:48:42+00:00,paid,0
b43827fb-cd41-4f7a-8afe-ea8ffb8ad32f,a3b3420a-750d-5122-9924-7b28e4845cb0,2396.84,2023-09-25T02:45:17+00:00,2023-10-02T02:45:17+00:00,paid,0
7cc26ffd-7b20-4784-a308-b5a37bcdadbd,b6f3d871-fed1-5103-b630-94da8f7bc5fa,4779.30,2024-02-10T23:12:22+00:00,2024-02-17T23:12:22+00:00,paid,0
868c10b3-ccf0-4251-bc2c-31c4adb1ff25,80d6d46b-f477-5893-bc1a-701f3aacb245,10622.83,2024-10-06T11:13:37+00:00,2024-10-13T11:13:37+00:00,paid,0
ca625bde-feb0-4262-8b0d-0960377f5410,85ce0381-77cf-5691-865e-7d7eaa4c4484,2013.26,2024-07-29T06:23:32+00:00,2024-08-05T06:23:32+00:00,paid,0
76c3b2b1-2d4d-41b9-a5fb-ded01f512664,ec9080d1-655b-5edf-9fd4-cdef2f082e27,5232.82,2024-10-31T12:06:05+00:00,2024-11-30T12:06:05+00:00,overdue,639
88f82f16-7cda-472b-9d1f-7f720e1b0878,fe9d69ca-af07-5c11-b80b-3895f7cbd6cc,1347.54,2024-06-14T20:23:09+00:00,2024-07-14T20:23:09+00:00,paid,0
3dd0fcec-0d3b-431d-b779-23dac1bc48ff,c8ec3036-89a3-5a20-89e3-3c2d48ac15cc,7210.58,2024-02-18T01:06:06+00:00,2024-03-04T01:06:06+00:00,paid,0
0c55d42d-744a-45cc-bd8f-3b82ceb3fe34,2f21ecbd-d679-5d9d-bff1-e89c70873249,949.37,2024-01-17T12:16:31+00:00,2024-01-24T12:16:31+00:00,paid,0
40ffac35-c055-4623-b7f4-51c692487287,fc437774-369c-59de-87e4-416fd862d865,16984.76,2024-05-31T03:17:14+00:00,2024-06-30T03:17:14+00:00,paid,0
6e3362c2-4b51-4a7a-b3b2-abacf8937cd1,992fd0d4-1b32-5a36-8c8f-522a66be2c73,54229.21,2024-05-04T18:52:00+00:00,2024-05-11T18:52:00+00:00,paid,0
a23d3d85-f6d5-4878-9951-48d023986fdf,6c541048-50fb-5070-9105-ace4b97215b9,10807.18,2024-07-13T11:58:33+00:00,2024-08-12T11:58:33+00:00,paid,0
c6698df9-75ca-4941-9277-46dc149e09dc,f63bd9a2-041d-5068-8821-d6b85f81f3a4,1720.96,2023-06-06T11:11:57+00:00,2023-07-06T11:11:57+00:00,paid,0
33810c05-c7e6-40b2-9dfd-008a5c4a4e70,a2a560d2-c8a2-5461-b3c0-89acb839c61b,8729.29,2024-12-25T18:59:10+00:00,2025-01-09T18:59:10+00:00,partially_paid,0
955d9d7f-3d6d-4735-aa07-75f0aa6ff4d0,6c84bf26-2197-59a1-b592-57249143b4c7,1343.34,2024-01-17T03:21:50+00:00,2024-02-01T03:21:50+00:00,paid,0
c7e3f01d-5672-41a7-8800-6fdba0041c25,67011d1a-65c6-5ce7-bfbe-c91313706384,5915.06,2023-10-01T05:39:38+00:00,2023-10-08T05:39:38+00:00,paid,0
f3336534-36c9-475b-966b-995ad2f58f5c,a52482f4-19d4-55bd-8ddc-e66535e14c02,43856.44,2024-10-11T21:36:40+00:00,2024-11-10T21:36:40+00:00,paid,0
964c73fe-5b66-4632-b5a4-2b9690d5cea0,89627c32-6598-58a4-a58c-cc38e391a88c,10083.72,2024-11-09T04:26:15+00:00,2024-11-24T04:26:15+00:00,paid,0
2e1b882a-04e0-4c8d-9203-7002ea2aaa48,5ae675fa-8ee9-5637-8398-893426a02f2f,1844.02,2024-11-09T14:04:44+00:00,2024-11-24T14:04:44+00:00,overdue,645
2863a696-1f3c-4d79-833c-4ab6d9d6c89f,39533d4a-70d6-525d-a847-2dee4563c45e,8002.56,2024-09-11T10:12:49+00:00,2024-09-26T10:12:49+00:00,paid,0
22f4aa70-8fa9-44d0-9c67-3950f5964df0,3bd05ed8-fa8a-5e34-80b9-f656bc5abe89,2389.80,2023-09-15T02:22:52+00:00,2023-10-15T02:22:52+00:00,paid,0
f81eb4a5-f273-4b91-9d4c-b3b17bbda5a5,733dc691-553f-5c10-96fb-d6af5244d9bd,134002.71,2024-10-30T18:23:12+00:00,2024-11-14T18:23:12+00:00,paid,0
13a697b5-e895-44fc-80ca-bbcac72008a5,f53383f1-b9b9-54a3-a91b-67a79f9bbf72,1724.60,2024-06-24T01:14:19+00:00,2024-07-01T01:14:19+00:00,paid,0
5e46fd2e-5616-4787-ad51-cc9171e126ed,b26544e1-0ece-52a2-913b-bad26d0c2c7a,22027.72,2024-05-30T13:27:56+00:00,2024-06-06T13:27:56+00:00,paid,0
5c9156d8-81c9-4342-b898-9f69d45e1ea0,1aafc2fb-025c-5d05-afd0-a727d31de2fd,12238.38,2023-07-04T19:10:46+00:00,2023-07-19T19:10:46+00:00,paid,0
cebf1419-5790-4108-aca6-d5cfebfdc89d,680659c2-0f37-5788-a592-8cf0a758742b,12266.02,2024-10-09T21:18:10+00:00,2024-10-16T21:18:10+00:00,paid,0
449e12bc-9a72-4576-abdd-606f3e57ef35,2065076c-5997-56b3-895d-151798a9d03b,31122.14,2024-10-31T19:38:20+00:00,2024-11-15T19:38:20+00:00,partially_paid,0
c8b46dae-58b3-4f7d-8593-ee5c583f2968,a92cff2f-cd58-5fa5-b61a-cd009de9d6f4,6085.24,2024-11-26T17:38:25+00:00,2024-12-03T17:38:25+00:00,paid,0
81dce88e-8c9c-4b2a-a11a-2327de8fca2f,63d58e91-8a1e-5776-8913-8cc50c3d6ab2,7161.89,2023-06-24T23:56:16+00:00,2023-07-09T23:56:16+00:00,paid,0
3d75cada-85af-4413-a04a-ddab5d531623,fb2417c8-1994-5eb4-8eac-dc53337cf0a7,1725.60,2024-04-11T11:03:49+00:00,2024-04-26T11:03:49+00:00,paid,0
6463e580-7885-411a-84e3-a1bacb03a6b9,ce7895c7-98c9-5fc1-986f-2a58ab4f0bf1,22878.24,2024-11-29T02:26:04+00:00,2024-12-06T02:26:04+00:00,paid,0
484d6838-0ed6-472b-a0bd-a5951ffe4b8a,6a5fee81-5dbf-58eb-9dcf-837a4e264f90,6403.80,2024-04-12T00:48:57+00:00,2024-04-27T00:48:57+00:00,paid,0
c984c5b7-fc92-4951-894d-d73268224abb,d37b07e1-2878-5a19-9f2b-6aeb361c1c17,3380.80,2024-09-26T03:50:44+00:00,2024-10-26T03:50:44+00:00,paid,0
a506aa20-f4eb-469d-b0a3-22373f4f91d5,f98f3028-be82-5699-8c7f-6b8f57096de5,5129.79,2024-10-30T12:29:29+00:00,2024-11-14T12:29:29+00:00,overdue,655
f16fa902-396b-4ec6-9384-5d18f2f8a3d5,cd377c45-ded9-5635-a490-6fdc050788c6,4033.22,2024-01-03T09:56:30+00:00,2024-01-18T09:56:30+00:00,overdue,956
9bdf4a55-c982-48ed-8a64-1a1479e8c2eb,b1aef1ee-8070-54d1-bd23-1c8cac8fc92f,156874.58,2024-04-06T14:52:09+00:00,2024-05-06T14:52:09+00:00,overdue,847
653d42b2-fecd-4a47-abee-eef564c2046b,fa60a1ef-91e9-5217-b64a-ba5929383c44,1338.95,2024-11-30T15:54:57+00:00,2024-12-15T15:54:57+00:00,paid,0
31ee191e-233a-4446-8de5-c3768df81418,37797e6b-148f-5fe2-a179-f4ead54363bd,7350.12,2023-06-13T23:59:42+00:00,2023-06-20T23:59:42+00:00,paid,0
6b12eb94-bfce-45cd-84ce-52f47c998277,f1c0e879-daed-563c-93de-5759e2bfd037,1811.27,2024-12-20T02:54:55+00:00,2025-01-04T02:54:55+00:00,paid,0
13e38cbb-4fa0-4742-b62b-28bee3644dc0,d4cdfdb0-24f7-55d5-b830-2854fe97bdbb,2034.50,2024-08-27T10:13:22+00:00,2024-09-26T10:13:22+00:00,paid,0
3de8e5ef-72f4-47f1-85d7-2cc5fdb71a52,8d548e5e-0d15-52f5-955e-99904985845d,1669.34,2024-05-07T05:53:01+00:00,2024-06-06T05:53:01+00:00,paid,0
1f15e00e-8fb4-4a74-a8df-9ecbfe5a7e17,f65d893a-ed2b-59cb-9ede-f17a62e47b8b,2292.66,2023-10-07T00:58:34+00:00,2023-10-14T00:58:34+00:00,paid,0
e6490d18-ab78-4f9a-940e-681193c69f25,36daf5b7-78c4-5359-96c3-3a77fd9488bb,5504.90,2023-11-09T17:51:18+00:00,2023-11-24T17:51:18+00:00,paid,0
db54983e-a976-418a-b6ca-bb3ac61941da,4d89e63b-2fd5-54d0-ac83-7925a18f2ded,5342.78,2024-05-29T09:45:30+00:00,2024-06-05T09:45:30+00:00,paid,0
0362e620-88ab-4d1e-a5e7-4183579b15e6,c4446fd5-b3fe-5fcc-91af-8591304df146,72015.82,2024-10-10T05:01:26+00:00,2024-11-09T05:01:26+00:00,paid,0
297e36d8-d2c2-42ca-86ad-92ae95e92f76,26111673-decc-5b2f-a686-bb58942fe9a4,3015.00,2024-10-17T14:28:13+00:00,2024-10-24T14:28:13+00:00,paid,0
cb91eaa6-d893-4c1d-a019-e1a1e086bbb1,1ecd91ee-46af-5a83-975c-e10c66426e17,3482.57,2024-09-04T16:49:41+00:00,2024-09-19T16:49:41+00:00,paid,0
0ec87c3f-cbec-47ba-88ff-2b6fbebfeef8,04eff7ef-fd82-5977-b44b-e7ba6b482f25,9016.99,2024-11-03T21:14:40+00:00,2024-11-10T21:14:40+00:00,paid,0
0d3cdfd6-51ab-4626-843c-ca88a922061c,d02b4b31-6427-504c-a061-b3f4461a752a,1434.84,2024-08-21T11:37:05+00:00,2024-09-20T11:37:05+00:00,paid,0
e2ee167d-bda7-422d-a79c-b6dace33f6bb,7eea892e-d92a-57ea-bb06-202b9e32f941,59097.72,2023-12-14T15:03:04+00:00,2023-12-29T15:03:04+00:00,paid,0
8708e1f5-a153-4fa1-a2a6-f0046059b4c4,3f460388-629a-5641-911b-f3ec83dd915e,622.18,2024-09-04T01:34:39+00:00,2024-09-19T01:34:39+00:00,paid,0
ac1ebb5d-c075-4da5-893b-2723d208fc95,3c936eb7-693d-522f-9f63-4f168bef813e,3021.72,2024-12-15T10:47:01+00:00,2024-12-30T10:47:01+00:00,paid,0
bdbb91ce-8d78-443a-b736-4b806c23c141,9abcf9cc-33b4-5eb0-bbee-c2feedd61365,1320.54,2023-12-05T05:22:20+00:00,2024-01-04T05:22:20+00:00,paid,0
f2c75171-a338-4fcf-aa4d-6e403e4c7099,32e6fef0-8dae-5923-b456-2379cc6111a0,1754.96,2023-11-02T16:16:41+00:00,2023-11-17T16:16:41+00:00,paid,0
03935173-298b-49e7-9e8b-18a1e73b4d70,c48ea80b-42ed-5043-a682-51fc684676a4,838.52,2024-10-14T05:28:05+00:00,2024-10-29T05:28:05+00:00,paid,0
b1470c76-8f88-47ce-be8a-3b94590d2944,0551eb26-82f8-52eb-86ab-247697c1bb4b,3348.34,2024-11-14T06:25:02+00:00,2024-12-14T06:25:02+00:00,paid,0
12e3a160-4b6e-4b58-9770-3f5e8625a931,0217e2f3-930a-5ebb-968a-d2c7de416e8c,144685.31,2023-11-08T07:35:31+00:00,2023-11-15T07:35:31+00:00,paid,0
43f305ef-0898-4153-983f-6e544e909411,cb90e3b1-35fc-5bda-84e3-0e772ef5a413,2066.85,2024-08-20T12:03:20+00:00,2024-09-19T12:03:20+00:00,partially_paid,0
4defe22f-1752-4978-a4f8-98cd884f9367,6e5d71df-7a16-5161-88de-b63475880135,5377.42,2023-07-20T17:37:44+00:00,2023-07-27T17:37:44+00:00,paid,0
84911ca3-5c1e-449c-a261-465e21191e0d,7c7b91e3-2c10-5b44-8daf-471aba27fb41,5677.78,2024-11-14T11:38:36+00:00,2024-12-14T11:38:36+00:00,paid,0
5d57c754-39b1-458c-b70b-d3a5f1d41758,9d252bb9-7c6c-5e24-aea4-ae4f25e9549b,9324.72,2024-08-18T10:31:19+00:00,2024-08-25T10:31:19+00:00,overdue,736
ea16e61f-8fa8-4542-9364-69780acebd39,578b58de-da4e-5692-8e46-69ccc351a06f,27779.96,2024-03-12T19:07:54+00:00,2024-03-27T19:07:54+00:00,paid,0
a47dd3b4-f304-4853-b997-ec7f2000749c,9d35f8d4-22ce-54a8-b756-5ad851688812,13443.45,2024-01-13T01:51:34+00:00,2024-01-20T01:51:34+00:00,paid,0
