transaction_id,customer_id,amount,payment_method,status,failure_reason,timestamp,order_type,retry_count
83b6756d-f42f-4d08-afac-34d1f25d53c5,862d2789-3fb1-5752-ac18-78259dc9e07d,524.75,emi,pending,customer_abandoned,2024-11-18T12:43:02+00:00,one_time,2
985d0c90-8605-4d8e-841c-ddf62b7a2f54,ed5bd8f6-bfd8-5f51-8078-b69de2fd6835,378.44,debit_card,failed,customer_abandoned,2024-01-26T17:39:13+00:00,one_time,3
5d89542e-51cf-4686-8938-1cea6ec5997f,f8f63d04-95d8-529f-b9ab-d779547228b2,2503.46,upi,success,,2023-10-05T12:36:02+00:00,invoice,2
6435a53f-3f1f-4aae-9d31-a5a919e185c3,86a0a56f-9b13-580a-bb79-c67bfcd7213c,3127.21,debit_card,failed,expired_card,2024-02-07T14:17:47+00:00,one_time,1
4ef4613a-dae6-452a-abf0-f5bee0a7bcfb,b5285965-eacc-5578-8286-b85dfd1535fb,634.19,upi,success,,2024-09-25T16:44:13+00:00,subscription,2
59fd9210-2739-4576-bf94-6310fc0a990b,fab62edc-95ec-5007-a2c3-0acc4de57160,2029.62,upi,success,,2024-11-19T04:32:18+00:00,one_time,1
de4818f9-cdd2-41bb-9302-d05ad947bdf9,8978f975-a9fa-57e0-8e0c-6b75670f93a3,531.40,upi,success,,2023-09-15T12:47:01+00:00,subscription,2
45e21ea0-b7dd-43d4-9eb6-85e1378c60c1,4b6c2ed2-891b-5fc9-b983-1ad11053c2ee,447.70,debit_card,success,,2023-12-16T09:16:02+00:00,one_time,0
37e94dfc-4c89-4f59-9a3a-b6715f516029,02bf3cbe-211c-555f-b2df-5db50f493f32,6290.47,emi,success,,2024-02-27T22:41:58+00:00,one_time,1
6acd82ae-43ed-485e-9409-5243aae77e3b,3469ff7d-ed6f-5460-9e61-f566ed8bafd6,484.92,credit_card,success,,2023-02-25T20:40:22+00:00,invoice,2
6e88b1bb-4d59-4392-a59d-b688584312a2,9172886f-b6a7-51a9-86e3-f62b8b34a1b6,355.09,upi,success,,2024-12-15T16:11:26+00:00,one_time,1
40d2076f-eeea-4f0e-84c6-93eb7c0a1165,4d46b3c2-cabf-5e3a-85c4-06016b315442,560.99,upi,success,,2024-06-10T11:26:14+00:00,invoice,1
f2b40219-1d3f-480f-851d-d78db2716080,41712d44-58da-5343-a14b-e76148132bad,1288.52,credit_card,success,,2024-05-13T14:36:15+00:00,subscription,3
6f5399d3-1407-4181-aac8-e05cdf3a340b,4bfc8816-ad6c-5ac1-be7a-3a25b0b6eb4d,489.58,credit_card,success,,2024-05-10T10:06:01+00:00,one_time,3
cb952d44-2529-4ee0-9e53-4628c4b86a64,3fcc0985-d792-50ac-9664-a83a57f91140,742.18,netbanking,failed,customer_abandoned,2024-04-19T16:46:10+00:00,invoice,2
81272582-4c1d-49b8-9fe8-94547a7d2a05,d49da5f6-0657-57bd-b587-9c002cb5e195,2165.99,credit_card,success,,2023-09-10T16:43:55+00:00,invoice,0
e485810e-b42d-48a6-9be0-093af1a53a6d,6b29e780-b42c-5d96-8320-ac88204cdd05,740.06,wallet,success,,2024-12-27T10:52:38+00:00,subscription,0
a88d81c6-f3c7-4608-b4a1-6ed29d5ee9be,26854eb9-3282-5be6-b018-9ceefd5b5bef,2108.34,debit_card,success,,2024-06-22T09:08:12+00:00,invoice,1
89a194ea-5762-4608-8fe3-33a18751aae3,367b0924-c999-50a2-99ea-cfc1e4fa27b1,521.69,netbanking,success,,2024-03-31T16:36:36+00:00,subscription,0
62db4f1c-11ac-40b2-976e-ece0e99875db,4e6516b7-a1cb-526b-b04f-959e5a2da537,709.93,emi,refunded,expired_card,2023-11-10T19:48:07+00:00,subscription,2
5dba1500-a8a1-4f93-8f9d-a70572a325c7,081a0ac6-0944-5710-855b-3ce7cca2dea2,438.10,emi,success,,2024-12-04T03:55:45+00:00,invoice,3
41ad517d-e45a-436f-aed5-f59559857a5b,212e10be-f81a-5094-a9ce-97d355cd29fe,1485.08,emi,success,,2024-01-12T16:01:08+00:00,one_time,0
119d46bd-4537-4b56-b909-762ae4a9fc77,d2a41970-ddb0-5678-92c9-150896112b23,4465.25,netbanking,success,,2024-07-19T06:38:27+00:00,invoice,1
e2b787dc-6b12-4819-91af-89e8b7525482,2501b207-6a26-57e4-b064-a674311eac10,838.47,wallet,failed,unknown,2024-04-02T12:18:57+00:00,invoice,0
731280d4-8fbc-4b2b-82cf-3c55574a3514,f120f688-c717-5589-a5ff-005b106610ef,2778.84,upi,success,,2024-09-06T02:25:00+00:00,invoice,0
7ddc4265-015e-42f0-8f60-ff75a06871a5,d5199326-cbbf-52b5-b1f2-7cd46b4a526b,283.40,upi,success,,2024-06-13T01:52:09+00:00,one_time,0
fbee9f6a-57d8-477e-9f26-bba5c124400b,ed764a88-9f57-5d25-9e8e-e3fd53623059,1799.90,upi,refunded,mandate_cancelled,2024-12-05T00:29:01+00:00,one_time,0
41f7ec08-b05f-40e8-b22c-e3526f9878d0,58ae920d-14f4-54e6-820a-d8a98b429eef,482.15,wallet,success,,2024-04-14T03:38:37+00:00,subscription,0
748081ac-fa8d-4383-811e-2d66d1780ba5,bb521103-7865-54aa-b150-e014fc2dfe00,514.37,upi,failed,insufficient_funds,2024-12-05T13:53:00+00:00,subscription,3
0376572f-9f24-4537-bd95-f081802b0986,9b854c7d-99e6-5ed5-bb59-621a11daf841,1403.01,credit_card,success,,2023-08-26T13:30:49+00:00,subscription,1
c6dfc938-94f9-4a7c-b095-a4764601862d,142a7ab8-dc84-553a-a500-d42817885bae,532.68,emi,success,,2023-06-14T16:57:49+00:00,one_time,2
49ffebc4-c06a-44c7-9767-c135b498e744,e05fc687-fc03-5ab2-80c7-29a66818c3c9,2972.83,emi,success,,2024-07-09T04:17:02+00:00,invoice,0
1cce5c91-0d8a-44bd-8fa4-0991ae50b444,54353f3a-48b4-55af-8014-0db36cc01c95,1089.12,emi,success,,2024-03-23T22:16:38+00:00,invoice,3
7c60c4db-daec-4124-b92c-812aae390c3e,6b2d5c54-4905-5fd1-b61b-1805e3c84002,825.56,credit_card,success,,2024-04-18T00:56:42+00:00,one_time,0
ba976e4c-fd68-4017-a507-2282bdfea471,7662300a-1111-517c-b9c8-16d364a67a5b,708.93,upi,success,,2024-06-23T23:16:01+00:00,invoice,3
fba681c0-0f39-4fc7-8e15-0d4241bd767c,c3c260f0-dfa2-517a-83d5-a65fc2f6d410,3267.99,credit_card,success,,2024-02-07T06:35:40+00:00,invoice,2
cec48439-7dc2-48d8-8af6-623dd208e5cf,5edcfdf8-5ccf-5828-a9dc-eb7baf20a093,518.37,credit_card,success,,2023-08-03T17:17:35+00:00,one_time,0
017b7ff3-7e08-477c-8fd8-8edbbf4bae6a,112c9cfc-b9a8-554d-bd02-3790ffe5e828,1382.67,credit_card,success,,2024-03-21T11:43:50+00:00,invoice,1
0e5f2668-062e-49fb-8ad7-dbc1c91df703,f6af9dab-7c7f-51a1-8720-6dd7ad99b07a,1323.74,debit_card,success,,2023-12-28T14:19:29+00:00,subscription,2
8eeb96db-12ce-4ea6-8647-d0d6c6db2cf3,3ce46856-7a62-5221-88b5-d6810910ee28,874.51,credit_card,success,,2024-04-13T05:50:15+00:00,subscription,2
c2977f16-ab0e-4500-9795-73dbe94ebe13,6996a679-7fab-5b72-be73-b5b9d0724296,12620.06,credit_card,refunded,customer_abandoned,2024-01-17T00:45:02+00:00,subscription,0
e57d15bc-e34d-4f2f-9582-435ce49fe718,7589f008-e06c-573f-8e56-96bcb60988cd,1964.67,emi,success,,2023-04-22T00:46:10+00:00,subscription,3
2f162089-491a-4428-9ac4-1c73ec1d9e1e,7d0c3c32-f3e4-5305-a931-69e811fa62f6,260.72,credit_card,success,,2023-06-17T06:23:14+00:00,invoice,1
40232c6f-0a58-42b5-a256-2408ed6526f9,3a6f5401-fb17-5dd5-88f0-b28db7cdbb9f,370.63,emi,success,,2024-06-15T20:34:21+00:00,subscription,3
9d947211-5e29-4896-a7fd-e9189381aad1,982cf669-0704-5bd9-ae62-a5f3da93523e,19759.21,upi,success,,2024-02-19T17:09:14+00:00,one_time,0
7c06ec0a-0e8a-4533-8c40-1e4630c183c7,34a05157-53e5-5c21-8434-9c66e3bc3d76,918.91,netbanking,success,,2024-11-02T01:35:33+00:00,invoice,1
6065542b-9868-406b-b062-b12ef59aaa09,119807d4-3fcd-5849-80c4-9d3ca7e497cb,948.70,credit_card,success,,2024-08-15T08:40:48+00:00,invoice,1
ae7e5e46-ac1b-46cb-ad0b-6812ab126a58,534136f0-f82f-57ca-b7e1-a26c0bef9fe5,258.12,debit_card,failed,unknown,2024-04-28T09:05:15+00:00,one_time,0
9ec3ce1f-5a46-45f1-87c0-4b9ca9571723,142d06b7-96c9-5bfe-bcd3-54d359ee461d,2205.65,emi,success,,2024-08-15T05:27:51+00:00,subscription,2
9342e082-fb55-4be5-ab6b-8c10fdf3bd16,2a4776ec-e528-5cc5-a155-633df0b2fdc5,1161.68,credit_card,success,,2024-12-18T07:51:48+00:00,subscription,1
54ae82d3-8313-4c9f-b158-3f35a0cea4c3,585f8a34-251e-5b1c-8b73-bb5e41af9f5d,239.44,emi,success,,2024-01-16T22:23:05+00:00,subscription,2
b9147002-396d-48cd-abed-1ae11291d79e,8841202e-caa6-5d29-989e-9d2fa5855e89,2342.08,debit_card,success,,2024-11-28T17:33:46+00:00,invoice,0
cdb5a4c7-6ea0-4ea9-a574-5ded9d8e9fa6,0712eb2b-a988-53f6-9be4-0397b767c02f,12721.89,wallet,failed,authentication_failure,2024-07-29T00:04:39+00:00,invoice,0
b6ce8a60-1f5f-4f37-8472-a40f21a75368,98c3ba7a-2eab-54ea-a87b-713c95d2374f,657.84,upi,success,,2023-09-01T22:44:01+00:00,one_time,3
fa9d062d-e16a-415b-9694-e56d70c32c43,b6896192-cb8b-5489-acf3-993c7c1cf5f6,3050.46,upi,success,,2023-11-26T19:00:43+00:00,subscription,0
8474d44f-00d2-4d3a-8cb2-1d3835fbfac7,3d9d163b-cf42-558a-84a5-c0b140229f05,1768.44,upi,success,,2024-09-23T15:33:55+00:00,subscription,3
938e3b0e-0c02-4dfb-bde8-f5c2b4635231,d741762f-05fe-5395-bbf6-abe2cc397d60,1897.46,upi,success,,2024-11-30T23:36:58+00:00,invoice,2
8e822234-866f-4570-beb3-89dc9bd4d775,2e809a61-08c2-56d6-a097-1cdf5743e8da,2281.90,debit_card,failed,mandate_cancelled,2024-12-24T04:20:38+00:00,subscription,2
8bbd51cf-30f7-4712-a845-f65db0fcd46d,ceaac2ea-e24f-575e-8c8e-5380e5e879ba,543.11,debit_card,success,,2024-02-22T21:18:08+00:00,one_time,1
2f88097c-80d1-4df2-b87d-0e304176953a,1fa4d856-40fa-5504-8b60-e1a7a7a7af27,2053.80,netbanking,success,,2024-06-10T03:17:11+00:00,one_time,2
13dfe77a-0305-404b-840a-5f5e0b809cc4,ca00d4b9-3d15-5311-a119-e23feeea810a,1308.62,emi,success,,2023-08-01T06:08:16+00:00,invoice,2
e60ee88a-8d60-4505-a468-c03dd2bbc2c4,9cfa0544-483b-5af7-9c7d-c9ed9dbb2d27,16134.19,credit_card,success,,2023-12-02T06:02:50+00:00,invoice,3
6f300d1d-caaa-4802-8f58-472d39af5384,f202c190-40fa-5541-b132-56c9d204d304,751.68,credit_card,success,,2024-04-12T08:15:07+00:00,subscription,3
d3619f97-9859-439f-9d2b-bc99a44fe88f,c1724c09-4215-537a-97fa-42a08e5b4bd7,236.46,wallet,success,,2023-11-23T05:39:27+00:00,invoice,2
aa6cfdb5-2d35-4356-99c6-b98ba7ffc628,6d4a17e6-30c2-5186-b015-e10a1781396c,313.48,debit_card,success,,2024-05-20T00:22:53+00:00,subscription,1
1f35dd22-4b2f-4326-9620-d63c4fde3d8f,46b020cf-1185-5cbf-b5bc-8f19aea4bc5d,282.56,wallet,success,,2023-07-12T02:34:00+00:00,invoice,3
db003c67-08af-4e73-bc98-69dcbc83364c,021ae2a6-0692-5fc0-be65-852a2a2662e0,614.01,netbanking,success,,2024-10-20T03:28:23+00:00,invoice,0
43b9e530-bb4e-434d-8f02-cbe21bdbff29,1e139809-1c56-5cca-a07e-cba6d01c2af7,985.86,emi,success,,2024-07-23T03:26:35+00:00,subscription,2
54d4e483-2663-4db9-bd8d-8ced60401b99,74726361-ca38-5254-b73c-2a26e2cea381,786.82,credit_card,success,,2024-10-09T17:42:46+00:00,invoice,1
eee40c4e-17e2-4bbf-a3df-43d131538725,a3426d73-b925-5dc0-910c-ab04d55b7a33,2521.50,emi,success,,2024-08-20T20:31:00+00:00,invoice,3
5c614184-3701-4c00-987e-f5639fac15a2,86bdbf99-d044-5e2a-a3c4-2a75a6c0dea5,3452.82,debit_card,success,,2024-12-05T23:27:30+00:00,invoice,2
acf3d42f-2bef-474d-80d2-c32540212f60,6ab8e5d5-b3b0-5cae-a2e9-4a583d31bbc6,713.53,netbanking,pending,network_error,2024-07-29T22:47:11+00:00,subscription,1
2a063149-9041-41b5-8e25-1f0f7f6c3537,97c4826e-1468-5ebc-951d-67d966bdf214,2171.99,credit_card,success,,2024-04-28T01:33:19+00:00,invoice,2
14980e22-2236-4974-9ed6-c2d64632064b,1ec78919-a836-5447-907d-93c00995665e,5026.91,debit_card,success,,2024-05-14T08:41:18+00:00,invoice,3
5abad247-2a07-4766-a017-b488a3747d58,b431a6c4-d28e-5e77-86e4-e49944abce1f,715.88,debit_card,success,,2023-05-31T16:34:08+00:00,subscription,3
41ec3694-ed9d-46f7-a7f6-1546842270ce,58e5366e-e8c5-54c7-a243-d5f5bea76d94,1319.39,emi,success,,2024-10-05T08:31:40+00:00,one_time,2
205fa94a-fdc4-41c5-af8e-89519b0b0f22,af1bece4-39d9-5b8d-a369-eaa9e6539f6e,687.73,debit_card,success,,2023-05-03T04:06:48+00:00,one_time,0
de362c5c-4046-4686-bb5b-5aba73615453,7026974e-cd8f-52b6-a538-86b7ca0ba691,1073.34,credit_card,success,,2024-07-14T15:17:02+00:00,subscription,3
f5cf7df1-9d51-41bc-971b-6fe339ba6572,04e3ba12-7a47-552e-ad5d-67f4965fc209,11451.60,netbanking,success,,2024-06-18T05:41:49+00:00,subscription,0
8879cdb2-fe51-4a60-ae19-b4a825c8dab3,a64791ea-3f04-5238-ac40-bba7e9ecb34d,306.91,netbanking,success,,2024-06-13T11:14:11+00:00,invoice,1
d76b43a1-93e5-42bd-9347-bf73fdb57278,a06538a7-6fac-535a-a1a9-626bfd5b2d28,892.53,upi,success,,2024-09-05T14:24:23+00:00,invoice,1
c02e0997-85b3-4672-914d-61307ebd370a,99445142-f806-58af-9aaf-3be622640d31,504.74,upi,success,,2024-05-05T18:05:49+00:00,subscription,2
8626d859-116b-45bb-965e-00dd7c158aa1,61caa3ac-cc1d-5228-9ac5-b15a296f68b1,2901.24,emi,success,,2024-06-13T12:12:03+00:00,one_time,2
e7df52cf-1adc-4d59-9ce3-08c6a8f1f35f,91dfea08-3fca-58c5-91d7-5200d0cf3584,323.45,netbanking,success,,2023-06-03T09:50:51+00:00,subscription,1
691e4bce-38e0-439a-a183-0518cf70c6c2,6243443c-c13c-5694-b407-99397f63c2a8,1857.93,credit_card,success,,2024-09-07T15:30:25+00:00,subscription,1
01536bfa-1071-4254-a5e8-07b268a28bc2,3cb4023a-2323-54f3-81ef-ef7778db0920,5955.15,emi,success,,2023-06-26T17:36:19+00:00,invoice,3
f0465bae-a02e-4604-9659-1cb2524e3853,c127184d-5a96-549e-aa2a-36f89931096f,473.16,netbanking,success,,2023-04-11T04:53:48+00:00,subscription,0
372ef815-d710-447c-97e5-0797665117c6,95772cc6-8bbd-55df-856f-0326b1f7503a,953.44,emi,success,,2024-02-06T16:39:46+00:00,invoice,0
027b57f3-51a1-49cc-83e8-1ab6bca8f79b,a9540261-6066-5896-96ab-36c7b3f2bdf7,5085.58,debit_card,success,,2024-07-14T19:18:18+00:00,invoice,2
da21b575-3eed-4d33-8e41-eccad71330b8,2bc473b3-b1d3-524d-888f-90b5d7e17aae,5940.93,debit_card,success,,2024-10-19T21:35:01+00:00,one_time,2
e201dc13-db42-4387-bc15-d9bf312f3a40,92f430f9-2ad4-528f-8221-c0777f371ec9,6366.61,debit_card,failed,mandate_cancelled,2024-08-24T09:46:06+00:00,one_time,1
ab1b28c0-7f34-4f0d-893a-c44c63d2c44a,c8c0df32-0c5d-53d6-9686-e5adadd6771b,457.30,netbanking,success,,2024-01-02T11:10:22+00:00,subscription,3
fdf8d4ca-ecdc-4c12-a6b5-8a4b83c1eff0,f1936c78-7f13-5254-9279-84dc2a6427a3,1357.26,credit_card,success,,2024-05-03T10:50:31+00:00,subscription,0
db50d158-fa70-41e6-a74d-8a4ec13844da,4cf97201-a298-5272-b72e-6a56720fa7a7,2467.63,upi,success,,2023-08-23T11:30:09+00:00,invoice,2
384e3dcd-61da-4720-a586-e66c00434306,4c87372e-4055-528d-87d7-12654eaa3eff,1554.90,credit_card,failed,unknown,2024-08-29T04:08:32+00:00,one_time,3
e2b18d09-7e83-4884-b635-edf7d2be8f31,2506ea31-d26f-50d8-b49b-626a90a2e4b4,2142.31,upi,success,,2024-11-01T06:55:21+00:00,invoice,1
3bd5f35b-9283-4a7f-a12c-7d6aa4235a16,12a16a3c-f592-5db6-b24a-c9a1f24de0aa,559.57,emi,success,,2024-01-07T13:12:21+00:00,one_time,3
99734382-edb1-4151-8f06-e84114d6dd0c,7429077c-4253-5a89-b9cb-98de8188446d,1103.38,credit_card,success,,2024-06-18T14:31:23+00:00,subscription,1
c6cf484c-764a-4da1-a400-434127713b26,b3ef228e-40b5-5cfc-97e6-375718c5eea2,1178.75,debit_card,success,,2024-05-13T15:50:07+00:00,one_time,3
fa9d5cbf-bca3-4dc8-afa1-bf0d5e813fe9,04679f1a-06cb-51ba-aec6-778c13b869ed,1735.23,netbanking,failed,network_error,2023-12-19T19:09:09+00:00,invoice,1
49c7b162-1cf3-4b5f-a069-7aa73596199e,74fbf4f9-9c1f-5b08-a90f-8f53467a5b19,153.33,debit_card,success,,2024-09-07T15:00:32+00:00,one_time,0
7f82b4fa-9270-44c4-a931-3bcf4b5a1781,4ac3272b-e996-51cb-80ad-4f6ad298da2c,889.22,upi,success,,2024-08-06T17:27:31+00:00,subscription,2
5a60ac6e-31c1-4e81-a650-25f360d2414a,85acf21a-4037-5de6-8928-00ebf77558ce,994.95,upi,success,,2024-07-18T01:53:31+00:00,subscription,1
349188e1-cbae-4a3a-a45c-4fb00d303b85,f1f71a39-425d-5ee9-b505-721fe2367139,691.43,netbanking,success,,2024-09-01T13:44:32+00:00,subscription,0
a4915202-ff9d-4041-8c9b-69bec6b17c40,61b21ae0-33b8-5abe-9c1a-e5a6cc35f4e1,1093.47,netbanking,success,,2024-03-11T17:05:14+00:00,one_time,1
dfe118e8-c704-42be-ac20-82a1b7acb58e,aaa446bc-fdcc-5365-90b4-b4a66ce85fd0,2291.95,netbanking,success,,2024-07-22T01:41:13+00:00,subscription,3
0c6343f1-a4f9-4a19-93f7-8611f0050ee5,a7e6ef43-b5d5-5ee7-80a1-0f8c8f8d4c29,1021.48,debit_card,success,,2024-09-09T14:23:38+00:00,one_time,2
9c922b6b-1c0e-4a56-a9ce-3b25f7eecdf0,7716ec6b-443d-59b5-9a6f-5c00e7473855,15372.16,wallet,success,,2023-07-06T03:35:10+00:00,one_time,2
c2d1e56f-a432-4c8d-982b-bb3b9a3fb66c,cb7db050-9127-5237-925e-e975d0128646,809.09,netbanking,success,,2023-10-05T07:14:09+00:00,subscription,3
c66e49fa-b5cf-4728-ba4b-cc1e801a5978,e71e7d87-b04f-5a83-926b-b072ed3862c2,764.85,upi,success,,2024-06-18T06:20:30+00:00,subscription,0
41c3755f-ba79-4d53-bacd-609e32bf0921,4bb68303-50c5-5bd8-95ab-3d3a7ad7268e,1796.13,emi,success,,2023-05-19T13:12:21+00:00,invoice,0
256f6dbe-dba5-456a-875f-e83fb607ae86,c09bc237-c17f-580e-ba3a-e7470b4996c1,4424.29,netbanking,success,,2024-07-07T22:33:13+00:00,subscription,1
8da9bb0e-38e4-4c40-b7c1-72c89b9187f1,a8be7712-0d93-51e5-8513-eb4be4ba4f42,918.95,debit_card,failed,insufficient_funds,2024-06-19T06:45:02+00:00,subscription,2
da5c66b5-bdde-4e6e-beba-a809bd7aa620,0a3f8a5b-0b51-532a-9cbe-aa3f9cfb5387,1691.29,credit_card,success,,2024-03-13T02:17:36+00:00,one_time,3
e5db9227-f188-4c99-b316-6d501e43ca15,813227f3-5c5e-5626-80f3-fa3607ae8db5,8076.92,debit_card,success,,2024-08-18T06:30:59+00:00,subscription,0
dae46431-0c2a-434b-b91b-efb9ff965c6b,0a6cc7da-c510-502c-82e9-ba38d756bc49,2298.34,credit_card,failed,bank_declined,2024-10-09T22:03:26+00:00,invoice,3
b416ab67-1e83-42e2-b429-ab158c47f6d0,de423bc9-12e5-57e2-984f-8cf8a3c58be2,424.63,credit_card,failed,bank_declined,2024-10-11T15:02:30+00:00,subscription,0
bb6df35f-345b-4005-b4f9-6e02c506201b,663cb8cd-532d-5a84-ac97-6a4287422069,573.05,credit_card,success,,2023-05-09T20:57:04+00:00,subscription,2
cd5b0b04-02f2-4a9d-a870-2a95f2d5d672,df02139c-3b26-557f-9469-6bef3d3c23ec,2888.66,credit_card,success,,2024-07-15T07:15:58+00:00,one_time,3
4cf858cd-dcaf-4027-859a-eaea33ff3a0f,75d692f6-869d-5dbe-9fe1-1987b0ccf51c,1066.67,credit_card,failed,expired_card,2024-07-24T11:11:13+00:00,one_time,0
c69df43e-a78a-4f05-9874-d8c0e1c2c3ed,4520e8e8-93e4-5a9d-9d6c-67bf9966694f,783.92,netbanking,success,,2024-08-12T04:06:33+00:00,one_time,0
6f68865c-ba9d-4abe-a9c9-dd9f76639430,5535a3f1-74d3-5818-86a3-f62e086c045b,2238.82,upi,success,,2023-07-04T22:34:47+00:00,invoice,1
ba1bf91a-18a2-4de3-8031-5779701bbef7,fb7ddd38-1d2a-527f-a31f-c75ad4c92d7d,2379.98,upi,success,,2023-04-01T18:49:09+00:00,subscription,1
65e659cb-c891-4bbd-8bbf-2a3b5391513b,0b26e197-9b74-5d19-80fd-342a3503d1e6,207.71,credit_card,success,,2024-11-04T16:34:47+00:00,invoice,3
01ea353d-2dcf-4a81-b507-e0b06d7b570b,2003610c-9fbc-5058-aae0-55a0f51e0b7b,1639.96,credit_card,success,,2023-11-05T21:46:15+00:00,one_time,2
69b5a7cd-061a-4788-a859-9030d99b1a44,b32ee31c-524a-5a58-b555-a2bd7ce6834c,1315.33,upi,success,,2024-12-05T05:32:40+00:00,subscription,3
4d8ed946-af37-48c6-a28f-8a0adb80adf9,949d9882-a32a-5686-8a7a-f8972774155d,397.56,credit_card,success,,2024-09-25T11:42:49+00:00,one_time,0
5710b9d7-179a-4874-a015-5e83a0de7f79,d9514066-d4f7-5c47-ad23-14088e9b46df,2223.19,wallet,success,,2024-12-09T07:18:38+00:00,one_time,2
28ab88d3-35dd-4590-8d46-84862959cbf9,9e01c4ba-c27d-52d2-b6ee-711f9b80871a,1265.72,emi,success,,2024-08-15T07:09:37+00:00,one_time,2
5667827d-b6fb-4ec4-a54f-0a9810871b6a,bada68c5-37e4-552a-85f6-737731a91f88,807.81,debit_card,success,,2023-04-30T01:42:24+00:00,one_time,3
835694d5-a283-419b-a329-01ef37892225,754cc3f7-9fa4-5119-ae2e-6bee83ce791a,1220.76,emi,success,,2023-12-24T07:05:41+00:00,one_time,0
67b62090-7f55-486f-bddb-c6a984afe5cb,e0b3ae6c-edf3-5d62-8d81-69d246cf47f7,7193.89,debit_card,pending,bank_declined,2024-12-04T07:42:33+00:00,invoice,0
9fbf2fed-7b2c-490f-a391-faac7f0c54c6,3c32d34b-3284-5e64-bad0-99bab24450a5,1433.58,upi,success,,2024-09-05T15:48:17+00:00,subscription,0
5f7ef3d2-96ad-4782-966d-3dd2afbbb4ba,d69f59a3-dbca-544e-8d7f-f273ba7b8aa9,1471.80,upi,success,,2024-06-17T12:05:48+00:00,one_time,2
fe93277a-9da5-4393-bafd-f6ef1d2ec0e6,885ea12f-c9a7-55a0-a658-8ca7873abc09,1041.87,emi,success,,2023-10-18T11:39:01+00:00,invoice,1
803418ea-a251-40d0-820a-0ec2da2ac494,23b3a66a-017f-5075-a044-cac1c6a87c73,250.33,credit_card,success,,2023-12-11T05:16:06+00:00,invoice,3
2e06db27-94a3-4fd4-bb2b-01ab935a543e,85698fbb-0b73-5042-a242-6d6391feaaf5,1928.51,debit_card,success,,2024-09-30T02:53:28+00:00,subscription,1
f6a8d702-ecea-490c-96c4-7b0c6140e690,1faec360-0143-596b-9790-17b978d1de58,1233.07,upi,success,,2024-06-24T10:48:18+00:00,subscription,2
83223625-743e-4822-831c-0e564471e30b,68ba876b-c7aa-5349-9616-f25647c86575,1960.44,upi,success,,2023-12-25T22:27:02+00:00,invoice,3
51fb119b-428f-4618-9108-f6e5be4fccc4,14654d7f-59e0-58a8-891e-81e176d7cc5e,1711.99,emi,failed,customer_abandoned,2024-07-15T03:24:00+00:00,one_time,2
489026bb-86e0-4b53-8233-485b62c9dd09,d2311b51-6cef-53bd-8cc2-cd44b501c5ee,298.23,credit_card,success,,2024-09-05T20:50:55+00:00,subscription,1
9154ae39-7469-4cfd-9d8d-1f39e1c353f5,d68eedf7-f8e9-578c-948d-c0c42224618e,6006.53,upi,success,,2024-09-22T03:10:33+00:00,one_time,2
b14fb33f-984f-4ee6-b4b7-7696e94b6bae,0b43e6a9-1736-553e-b1c9-54fe29db9fce,493.78,emi,success,,2024-08-02T04:54:11+00:00,subscription,0
08b51e06-2871-4cbc-865a-f451d3b1a052,4f7f5aa8-b332-5eb5-ac6a-1fb2591c0ab2,2601.62,credit_card,pending,network_error,2024-08-11T15:34:47+00:00,subscription,2
b4b2286e-6218-4679-986b-adb53e493f7f,f392e5e0-c9b6-52ea-be33-90f063b64e43,1719.95,debit_card,success,,2024-07-07T20:44:42+00:00,one_time,0
7137451c-17ff-4c96-ac5b-a59d8100080f,9816a3d2-2607-592f-9cd4-6f74d9f514a9,507.22,wallet,success,,2023-02-28T04:41:04+00:00,subscription,1
c5ab1881-1a53-4142-8cbc-622486568bf5,1fa90bdf-f445-5454-9ca7-f81c774674dd,817.13,netbanking,refunded,network_error,2023-05-28T16:26:28+00:00,invoice,1
b7c03981-578c-4a5b-a88c-3d5431fc6b81,c567638e-f12b-5b91-b7fb-733f94244a3a,510.02,debit_card,success,,2024-10-26T05:47:27+00:00,subscription,1
34cc4b50-1447-4c64-9fba-a0b7a356021f,d2ff704d-7197-5acd-8560-5749dd31e045,335.30,debit_card,success,,2024-04-15T06:13:38+00:00,one_time,2
9e36a65b-6279-417c-9c29-7dda2c125a3e,c5968fac-5015-54f2-b958-8d950b7ef311,232.32,netbanking,success,,2024-07-19T06:27:06+00:00,one_time,2
75297091-200a-4c56-bbff-b804214d61ec,4b2a21ba-af4c-5eb2-94dc-a3327afe718b,45318.70,upi,success,,2024-09-06T04:06:19+00:00,invoice,1
45fa4eae-dc86-4ec8-95d8-85264344f15c,adc68637-23da-5392-8007-c24549a73cc9,372.99,debit_card,success,,2024-10-18T10:48:33+00:00,one_time,2
6e75946c-8384-43d1-a344-5087eb3564c0,8a210440-ccfb-5056-aec7-a393a1e6854c,315.79,upi,failed,bank_declined,2024-11-05T11:36:35+00:00,one_time,2
d6c12ed4-8662-4313-b257-26d6295b8b7d,55ac57e9-743d-5d2e-a1fb-bac6974ca577,2219.10,credit_card,success,,2024-08-26T10:58:43+00:00,invoice,2
57f380d4-12ba-49fe-ad9e-343f678fb209,ba7b6144-811a-51db-a03d-ca62119c0dff,1498.69,debit_card,success,,2024-09-02T03:50:14+00:00,one_time,0
