recovery_id,customer_id,event_id,action,channel,timestamp,message,outcome,amount_recovered,eventually_recovered,recovered_amount,recovery_timestamp,recovery_action,time_to_recovery_hours,organic_recovery_probability,incremental_recovery,control_group,original_amount,payment_method
f77bff4c-4eff-469a-b092-258f21e2e3fb,bf107759-79bd-50aa-9420-45c23e316630,b77a37df-ed9b-4047-83cd-397a03bbce9a,email,email,2024-04-02T06:42:55+00:00,Email for SMB account,recovered,2728.85,true,2728.85,2024-04-10T11:07:37.577330+00:00,email,196.41,0.3876,2728.85,false,3562.03,emi
169c5a5e-90b6-496d-ba7e-77120e6a5b53,bfd87cee-e02a-5644-81a0-6e6adf7893cf,6c032e29-7b08-466f-a1fd-d2968c0ed9a9,delayed_retry,whatsapp,2023-07-18T22:31:05+00:00,Delayed Retry for consumer account,recovered,1964.19,true,1964.19,2023-07-20T20:28:44.739313+00:00,delayed_retry,45.96,0.2871,1964.19,false,2472.70,credit_card
2dfd4a49-a22f-48d8-8f25-d564579178be,33fb6f4c-228e-5ebe-87fc-5b435b66aec8,f52ad1fc-ba83-462a-9454-2bf3abc8ddad,retry,email,2024-05-08T08:43:41+00:00,Retry for consumer account,recovered,7802.89,true,7802.89,2024-05-13T12:31:25.204098+00:00,retry,123.80,0.2397,0.00,true,8291.94,upi
fb3d857c-35cd-4190-8181-e5e02e2bddfc,1160a9f2-371e-57a0-b48d-43b8bce7b524,ffcd9afd-9a14-4aba-958f-2e1a1753f327,whatsapp,whatsapp,2024-01-30T12:03:27+00:00,Whatsapp for consumer account,recovered,2094.61,true,2094.61,2024-02-09T00:27:01.654189+00:00,whatsapp,228.39,0.2998,2094.61,false,2121.59,netbanking
655df6e2-6a85-4d52-8908-8c3a33485d7c,3ee9ae6a-c4ba-50bb-8636-7d644d0b194d,6cbdc6d0-577f-416b-9248-231985305e71,payment_link,email,2024-01-29T08:55:54+00:00,Payment Link for consumer account,unrecovered,0.00,false,0.00,,payment_link,,0.1533,0.00,false,4269.74,netbanking
b40a8b1e-89fe-46bd-8fa6-b7b0e3bc0c46,aea1173a-43fb-5d84-878f-cb610606baa8,aad91164-ae5b-457c-bbec-c8381a878a13,retry,email,2024-04-27T00:39:21+00:00,Retry for enterprise account,recovered,22580.13,true,22580.13,2024-04-28T14:07:39.237551+00:00,retry,37.47,0.6082,22580.13,false,24109.08,upi
54723c60-74b1-458c-90e9-10d90098d540,4c1391ce-ad92-562e-85f5-b5713d79bb57,3feeca8e-ff40-4d09-89c2-bfb35eb1c122,sms,sms,2024-06-12T02:15:08+00:00,Sms for consumer account,recovered,2176.52,true,2176.52,2024-06-15T16:11:05.596678+00:00,sms,85.93,0.3461,2176.52,false,2467.81,upi
56deb413-ed0a-4fdb-ac13-22e1acd20d5c,e72ec3ae-41bb-527b-a236-f4dbf03dc546,93344d4e-945b-4a74-9f1a-f49a0755e19b,promise_to_pay,sms,2024-12-03T02:56:33+00:00,Promise To Pay for consumer account,recovered,824.61,true,824.61,2024-12-10T21:56:38.994169+00:00,promise_to_pay,187.00,0.2718,824.61,false,1048.28,upi
fc49ed5f-06d8-43fb-a86e-e90624b63f00,19205622-5324-5316-a6b0-c99323b492ac,24d4c454-b7c3-4e53-b697-3155485a8ead,payment_link,sms,2024-12-22T03:47:29+00:00,Payment Link for enterprise account,unrecovered,0.00,false,0.00,,payment_link,,0.4999,0.00,false,39953.56,netbanking
92d4c418-b21f-474a-bed8-7ed1ace78077,eb4568fc-041f-5256-bb9e-67a71722be57,8347efe7-24c1-4de2-a96d-b2d107945741,sms,sms,2023-12-21T14:48:41+00:00,Sms for consumer account,recovered,1640.37,true,1640.37,2023-12-23T01:47:43.807893+00:00,sms,34.98,0.2869,1640.37,false,1683.64,upi
96926e3f-274a-469a-ba79-6963867016b7,25bb59b6-fc50-5b07-9e53-03a930edb77d,fa05832b-a5ac-4c3d-b01e-ce97700502d1,sms,sms,2024-04-15T19:20:17+00:00,Sms for consumer account,recovered,10326.36,true,10326.36,2024-04-17T00:15:31.284435+00:00,sms,28.92,0.3994,10326.36,false,12133.01,upi
abc33736-db45-45c1-ba41-b6b8d0448ae2,d3993574-550c-599f-8418-b7ea0cc0c8f4,5cf49355-0ac9-4b6e-8a1d-db5ea5d15e99,email,email,2024-11-25T20:47:25+00:00,Email for consumer account,unrecovered,0.00,false,0.00,,email,,0.3623,0.00,false,325.12,netbanking
c5349b75-732a-4b30-976f-8c239ed8bde7,0edbaae1-773b-5eaa-ab5c-4c6107fae41a,6e03e842-efb7-49fb-919a-df49597faac4,email,email,2024-09-08T08:31:56+00:00,Email for consumer account,recovered,2292.79,true,2292.79,2024-09-17T14:46:23.298174+00:00,email,222.24,0.1793,2292.79,false,2764.57,debit_card
8bfc74f5-964a-42be-9f71-667392aa3eb6,fbb2028f-ab2d-54bd-9b70-a4cce6ad060b,b3218ad8-255f-4949-8322-a4444f491e4a,no_action,sms,2024-02-29T22:14:44+00:00,No Action for consumer account,unrecovered,0.00,false,0.00,,no_action,,0.3714,0.00,false,2745.70,upi
7ff73421-6d63-48d1-947e-263eb9688d58,3a79716c-582e-52f4-8e86-00eef28ddbfa,6aaf493d-1923-4252-bd7a-4432f69a68c7,whatsapp,whatsapp,2024-08-12T05:21:36+00:00,Whatsapp for consumer account,unrecovered,0.00,false,0.00,,whatsapp,,0.2426,0.00,false,4658.65,netbanking
1faf0c8a-6255-4ee3-bf26-92b634053858,dc232fa5-020b-50c8-9b5e-881f2c8d30b3,ca4b8074-c59a-4dad-8eab-b751f5bdf477,email,email,2024-09-10T13:21:33+00:00,Email for consumer account,recovered,1292.33,true,1292.33,2024-09-17T16:40:21.591527+00:00,email,171.31,0.3827,0.00,true,1494.73,debit_card
f821aa55-28cf-44fe-9d0a-4425726e53f4,f1d1578f-e0e6-5901-90ad-00fd666c511b,88d7ee29-59b2-4441-9f00-cec585943b80,retry,whatsapp,2024-03-03T21:37:56+00:00,Retry for consumer account,recovered,3042.25,true,3042.25,2024-03-05T23:04:15.822447+00:00,retry,49.44,0.3289,3042.25,false,3130.26,upi
16d9046a-5195-4c7d-b74f-59149876a420,ef2b6cc6-28a4-55d9-9d3c-35d4efddc8c4,9d7d5c4b-0aa1-47a9-ae46-6094d6de0da9,whatsapp,whatsapp,2024-06-26T06:44:25+00:00,Whatsapp for consumer account,recovered,1973.78,true,1973.78,2024-06-30T11:34:20.318073+00:00,whatsapp,100.83,0.4426,1973.78,false,2030.78,upi
8ef4101f-f185-4380-993c-caf6e3a47af6,57e632c2-5e7a-50fa-934a-c4dd3cfa2aba,8829fa81-de73-4cbf-ae7b-eaeaf79ac5c9,promise_to_pay,email,2024-06-18T17:45:14+00:00,Promise To Pay for enterprise account,recovered,48225.27,true,48225.27,2024-06-26T12:20:39.363296+00:00,promise_to_pay,186.59,0.5292,48225.27,false,55269.76,upi
344fa6a1-8298-4eba-8e40-3190d021025b,0ab37891-eaaa-53f5-a652-183e6da82083,ef18822d-8bf2-415f-b462-cfcd3d4dfaca,retry,email,2024-10-26T09:14:47+00:00,Retry for consumer account,unrecovered,0.00,false,0.00,,retry,,0.2269,0.00,false,1689.82,upi
1603232e-4737-4ea8-991f-8d30aadad7df,ca772834-5832-52e6-9fc6-5fe48d469279,ee0a0ab2-1536-4934-9bc1-2cc522e75536,delayed_retry,sms,2024-11-14T19:20:18+00:00,Delayed Retry for consumer account,recovered,2072.23,true,2072.23,2024-11-18T16:44:49.594548+00:00,delayed_retry,93.41,0.3028,2072.23,false,2333.85,credit_card
56d5a971-9d97-4f3a-b9ea-7fbdc6cb0f40,361db269-12e7-506e-9699-5b0be7926480,5beda01a-948a-42bd-8e28-2bff02c5f703,sms,sms,2024-12-15T18:53:10+00:00,Sms for consumer account,recovered,3016.34,true,3016.34,2024-12-20T09:33:58.731066+00:00,sms,110.68,0.6048,3016.34,false,3333.06,upi
3c38f164-7497-441f-927a-760f7aec5c6f,0cebafad-8046-564c-8dc4-f431287504c3,067de31e-d421-422b-b008-68440de189ce,sms,sms,2024-09-14T20:40:11+00:00,Sms for enterprise account,unrecovered,0.00,false,0.00,,sms,,0.3616,0.00,false,7580.21,upi
987ea70a-806c-4594-8793-37c91bb2276c,f5f744f0-dc11-58e3-80fa-74b2e99fe405,65c6cef1-aec5-4d40-a440-7236e0d036ca,delayed_retry,email,2024-07-01T23:00:29+00:00,Delayed Retry for consumer account,unrecovered,0.00,false,0.00,,delayed_retry,,0.2651,0.00,false,3769.93,netbanking
2d588989-1848-416e-9343-2a53fffd2cd8,0a714ff5-c8b2-52b3-a00f-8e13e045d538,b958f375-3055-439b-86f4-d7b56924cdbb,promise_to_pay,email,2024-05-10T20:52:49+00:00,Promise To Pay for SMB account,recovered,2057.94,true,2057.94,2024-05-17T02:25:56.878428+00:00,promise_to_pay,149.55,0.4915,2057.94,false,2303.13,debit_card
585060ba-035c-493c-9ea5-0a8333dc00da,717852b3-e606-5e98-adce-6b96ac7cfe55,0f114c47-dc05-4c32-8b29-1fe577f7e654,retry,email,2024-12-02T00:55:47+00:00,Retry for SMB account,recovered,10915.80,true,10915.80,2024-12-09T21:22:52.188746+00:00,retry,188.45,0.4606,10915.80,false,11107.51,netbanking
6f3fefca-a892-46a6-98af-9e043908f2df,e72c4765-61a8-57c5-a84b-48c44958dd84,66673886-91ef-4f47-9f78-994f4e6cf680,payment_link,sms,2024-12-19T07:09:11+00:00,Payment Link for consumer account,recovered,1363.78,true,1363.78,2024-12-24T01:44:50.864630+00:00,payment_link,114.59,0.3804,1363.78,false,1399.14,debit_card
d55a84a2-f64e-40fe-b7f7-ef0c213e9509,6c341227-e62f-5f75-ae33-549dda3e5d74,a4d5f945-95b8-432f-98d8-839353be4c7d,sms,sms,2024-10-27T02:11:53+00:00,Sms for consumer account,unrecovered,0.00,false,0.00,,sms,,0.0200,0.00,false,2243.28,credit_card
0b6d9f51-b073-467e-b15c-a3374b96af7c,da36876c-b897-5844-a37a-c1de5ee96eb8,e8d5c0aa-0123-41a4-82ba-50467b248a48,promise_to_pay,whatsapp,2024-06-16T22:06:33+00:00,Promise To Pay for consumer account,unrecovered,0.00,false,0.00,,promise_to_pay,,0.2626,0.00,false,5199.46,emi
638fcc4a-154b-4b67-bd6f-9402c5235dc7,93d12ad3-2669-5f79-a248-5ff3811df8de,8a3048d2-b9f8-4179-ac99-e7a8aa80e9fd,sms,sms,2023-04-07T19:23:47+00:00,Sms for consumer account,unrecovered,0.00,false,0.00,,sms,,0.4008,0.00,false,1102.79,upi
d5917154-778b-4a89-8e20-8b30f37b93dd,9e71f3d9-86f6-5bbb-b53f-923f49b4f905,ac387db6-977e-480b-bd00-41a91837c827,whatsapp,whatsapp,2024-08-17T21:13:46+00:00,Whatsapp for consumer account,unrecovered,0.00,false,0.00,,whatsapp,,0.2752,0.00,false,2281.90,upi
e74f4039-4a2f-4d21-8ee6-77bb1f86880b,f32f12d5-7365-547a-b5cc-99aa97b8f9c8,513f6c70-4341-4e50-a6f5-1f7519a8882c,payment_link,whatsapp,2024-10-08T05:43:55+00:00,Payment Link for consumer account,recovered,1394.59,true,1394.59,2024-10-16T00:51:05.634831+00:00,payment_link,187.12,0.4461,0.00,true,1405.02,upi
bed3b7da-1292-424b-8b58-ee9b0eea4a7e,9293cac7-d89a-5c08-92f8-668c93ceec72,b2fbf164-11a3-43eb-9a04-2d562bd36c1d,no_action,email,2024-06-10T18:13:11+00:00,No Action for enterprise account,recovered,25800.77,true,25800.77,2024-06-11T18:21:17.857201+00:00,no_action,24.14,0.4733,25800.77,false,35192.36,netbanking
97c7137b-cef4-4304-acf5-bebb205ff629,05836048-1430-55d2-88dd-ddc0119539a2,a0cb8702-257b-4a71-a614-8aa02b3e4bb6,delayed_retry,whatsapp,2024-11-24T16:24:34+00:00,Delayed Retry for consumer account,recovered,3321.94,true,3321.94,2024-11-28T00:42:01.903728+00:00,delayed_retry,80.29,0.2370,3321.94,false,4197.41,upi
696018c8-4982-48e2-a3fd-43dc6cbef4b9,70bf0e44-499b-5a72-ba0d-d876bccee9c3,896e75da-9129-4387-956f-c24dc4ccfa7c,retry,email,2024-10-13T11:30:53+00:00,Retry for consumer account,recovered,1152.10,true,1152.10,2024-10-19T03:05:28.828835+00:00,retry,135.58,0.3368,0.00,true,1319.51,upi
7ee6ffed-b583-414f-9efb-88983e57e128,68da22bb-28d8-58e3-bcd4-a0a26bef2d6d,08c0ce76-f228-4725-8c32-c0e1fc538e58,sms,sms,2024-05-16T07:35:46+00:00,Sms for consumer account,unrecovered,0.00,false,0.00,,sms,,0.2469,0.00,true,3826.64,credit_card
8e373eda-0cec-4d7f-8750-69d1a806823c,7950f998-2576-5a03-bfc5-9c7ecc842f96,614590f2-fb25-4206-87ac-22190fe69d46,retry,email,2024-11-29T14:58:45+00:00,Retry for enterprise account,unrecovered,0.00,false,0.00,,retry,,0.4191,0.00,true,3319.28,wallet
b6ddf1ef-3fd4-4699-ad1a-91648ee3a78a,db0d05f2-24b0-5ae1-a7f4-4cab9301471c,434311ff-0a0f-4e55-b252-b8cd5b46238f,human_escalation,sms,2023-03-12T02:30:56+00:00,Human Escalation for consumer account,recovered,1741.27,true,1741.27,2023-03-19T04:08:12.656975+00:00,human_escalation,169.62,0.2922,1741.27,false,2328.04,upi
1987b8e6-ab30-4ce2-87cc-25e4b80fb767,e8165207-dfde-5003-b0c2-364e894bfa27,05d2c7fd-5fef-48fd-818f-3393d8644fae,payment_link,email,2024-08-20T01:13:22+00:00,Payment Link for consumer account,unrecovered,0.00,false,0.00,,payment_link,,0.3012,0.00,false,1006.58,debit_card
afcfc3dd-868a-4739-ad43-af536af23b3f,14a2da01-1968-5236-b2ff-86686124cff2,f6de0350-f1bd-4a5f-840d-17073d1292ac,promise_to_pay,email,2024-08-07T01:25:43+00:00,Promise To Pay for consumer account,recovered,968.66,true,968.66,2024-08-12T12:33:35.517493+00:00,promise_to_pay,131.13,0.1066,0.00,true,1224.88,netbanking
d9e6955a-b586-45df-825b-1524f8367671,bd039c68-c910-5079-9214-8f28649b0fb5,2a8b90c6-e5e2-4f50-b6ce-4326c81fd09d,sms,sms,2024-09-16T08:15:14+00:00,Sms for consumer account,recovered,838.44,true,838.44,2024-09-25T19:15:26.948166+00:00,sms,227.00,0.5027,838.44,false,1035.18,netbanking
7b767261-aa83-448f-a139-0a1859a823a6,c50930cf-99c0-5a63-ab75-3e76ac6b94cd,00dfc3d8-d0fb-4e87-93f7-576d7e3cb80a,delayed_retry,email,2024-02-28T22:50:49+00:00,Delayed Retry for consumer account,unrecovered,0.00,false,0.00,,delayed_retry,,0.3991,0.00,false,5161.18,upi
d6f7f159-0123-41f9-b3cb-6bc0aa95d2db,e6dbf15e-23c8-5247-88d4-4a262fb94213,f6599b84-5ab9-470a-85b1-6da2a959d04b,sms,sms,2024-02-17T03:05:23+00:00,Sms for consumer account,recovered,583.37,true,583.37,2024-02-23T09:49:35.348408+00:00,sms,150.74,0.5160,583.37,false,586.01,debit_card
41500053-78c3-4f6b-8ecf-b62064191ff1,8dfc5b11-f529-516c-af0a-427bbde5945a,d86b65b3-4ea4-4ec6-91f3-273c2e18b909,delayed_retry,email,2024-02-07T13:32:00+00:00,Delayed Retry for consumer account,recovered,3608.22,true,3608.22,2024-02-12T01:28:04.689589+00:00,delayed_retry,107.93,0.4172,0.00,true,4302.95,upi
252291f4-1bb6-4665-8c75-180e7539ed05,0dfe529b-2a52-5c9b-90f9-0e80b629b020,380be455-abc5-4f82-9ece-bebc1f9ff869,email,email,2024-06-26T01:05:27+00:00,Email for consumer account,unrecovered,0.00,false,0.00,,email,,0.4249,0.00,false,5267.65,upi
20fd346f-6b11-4a31-a3f6-c95daea81fe8,8ecbb542-27c2-50ee-8cb9-9ddb9cce2005,a81cc861-6b1b-4aa5-88c2-da522ff8cbd6,sms,sms,2023-12-01T01:22:05+00:00,Sms for consumer account,recovered,2664.93,true,2664.93,2023-12-03T20:57:09.855873+00:00,sms,67.58,0.3866,0.00,true,3020.02,upi
1abd920e-6b8f-434d-9d5b-2c2eddfd57fa,1a0dc1ce-4238-5aec-9c05-f310f124d86a,0cac7543-c89f-4b23-b0cb-24613b1a2afc,payment_link,whatsapp,2024-06-24T02:26:15+00:00,Payment Link for SMB account,recovered,9924.14,true,9924.14,2024-06-26T13:52:04.044099+00:00,payment_link,59.43,0.3770,9924.14,false,10475.28,debit_card
db1fbfde-8a66-469d-b78b-88aeb066e307,af0ebbbc-459b-53a7-a35a-d4ac2ded9aea,01725144-a08d-47ed-ae36-9a2c628f9dc4,payment_link,whatsapp,2024-01-09T15:52:01+00:00,Payment Link for consumer account,recovered,10752.17,true,10752.17,2024-01-10T03:52:05.310815+00:00,payment_link,12.00,0.2771,10752.17,false,13151.23,emi
4faa66d3-e273-4877-9ac2-f478c5cff4c4,4c75835f-182e-5e36-b025-d15550917b4b,c6248ea8-aba3-43bc-8a37-d9911bdf88fd,retry,whatsapp,2023-07-10T04:28:42+00:00,Retry for consumer account,unrecovered,0.00,false,0.00,,retry,,0.5042,0.00,true,1060.05,credit_card
74bbb7de-8860-42cb-8af7-52fc0e8ede9d,bc9b8d67-a6bd-524c-99e5-9d4b896a4650,ebf750d1-25e1-4181-83fb-eed7a3122a36,email,email,2024-11-11T10:45:44+00:00,Email for enterprise account,recovered,15355.67,true,15355.67,2024-11-17T05:18:18.286902+00:00,email,138.54,0.5047,15355.67,false,15763.18,upi
1d21163c-1817-461b-a797-ee6b7f784f58,3e274534-20d5-5735-8f62-e48d8b8c194a,591b9a24-d18f-4afc-b597-70e5b2fdfad7,delayed_retry,email,2024-10-12T13:03:01+00:00,Delayed Retry for consumer account,recovered,3067.12,true,3067.12,2024-10-17T19:04:46.451410+00:00,delayed_retry,126.03,0.3356,3067.12,false,3157.86,upi
cdb11f74-2374-4642-8615-f4d5adc281bc,865b481f-b7e8-5083-bf5f-45bbe01d40b7,c9f74fec-a2d6-46b6-a68b-d0bd4297ab40,sms,sms,2024-03-12T03:21:32+00:00,Sms for consumer account,recovered,4994.94,true,4994.94,2024-03-20T15:45:04.720674+00:00,sms,204.39,0.2391,4994.94,false,5821.08,upi
8a929bbb-1ea0-4f1a-a763-2f2b03506869,ac3e8a9d-254f-532f-806b-4fd6bddd421e,56fe8e19-fd4f-4c1e-aa0e-e5d040e34090,promise_to_pay,whatsapp,2024-12-31T13:15:34+00:00,Promise To Pay for consumer account,recovered,1087.60,true,1087.60,2024-12-31T17:22:03.447607+00:00,promise_to_pay,4.11,0.3976,1087.60,false,1259.40,netbanking
a1b5d998-cec5-44a4-b890-f0e02a8eeb5e,374b5125-2749-53c8-87c4-1d2bd525448a,0e5661e5-193b-48dc-aca2-a1ea0005ce80,no_action,email,2024-10-20T05:52:26+00:00,No Action for consumer account,unrecovered,0.00,false,0.00,,no_action,,0.3370,0.00,false,2468.15,upi
43f05da5-5826-4dea-80cc-601076303046,1a80b141-c78e-5ac9-8231-4c16f5f62de9,49ecb1d2-da48-4472-b2d8-2755313e52a2,sms,sms,2023-08-18T14:23:36+00:00,Sms for consumer account,unrecovered,0.00,false,0.00,,sms,,0.2430,0.00,false,4705.92,upi
a0b4d916-a8f4-4f6f-b0db-84186435a62d,b6991ce4-36ea-5945-808f-419a23dcc72c,7d11d082-2633-4df5-8425-8480bfdd4426,payment_link,whatsapp,2024-02-21T01:44:47+00:00,Payment Link for consumer account,unrecovered,0.00,false,0.00,,payment_link,,0.4830,0.00,false,4201.02,wallet
ce0d309a-f751-4991-8236-4e64851536a8,a23e13fc-236b-57a3-b0f4-f0704a4f5e45,751397d2-c66c-4cb8-bba7-4db9ae1900d1,retry,whatsapp,2024-08-03T06:19:33+00:00,Retry for SMB account,recovered,12045.16,true,12045.16,2024-08-08T15:21:24.266035+00:00,retry,129.03,0.4485,0.00,true,12064.54,upi
a5d03b52-dfc8-4da3-bfe6-e191931d2209,233946c1-d990-5b3b-b161-518e0edf17b4,e3dc73aa-0fb8-4c8b-ba65-4f3e261f5fee,retry,email,2024-09-08T05:22:33+00:00,Retry for consumer account,unrecovered,0.00,false,0.00,,retry,,0.3742,0.00,false,1268.15,emi
0590bd5b-9c20-46f0-b31e-80f24a73414b,576a3596-4999-5c72-ad0b-232d16688855,5b759a94-eac9-4419-8ec6-b856edd8aa5f,no_action,whatsapp,2023-10-22T09:43:13+00:00,No Action for consumer account,unrecovered,0.00,false,0.00,,no_action,,0.2572,0.00,false,3183.18,debit_card
37a22f1f-a315-4bcf-b030-65106bc7045f,6c224904-2176-5f54-8f45-3e9da128255a,42207c45-4e1d-42e9-bc96-128a4c75266c,retry,whatsapp,2024-11-15T22:17:55+00:00,Retry for consumer account,recovered,1543.97,true,1543.97,2024-11-19T11:55:49.986846+00:00,retry,85.63,0.2897,1543.97,false,1962.93,debit_card
ddc0456f-e7cc-45a5-ab1e-696078e39d78,df863e2b-cca0-5909-8fb9-3071bfbc8297,ed7d2ab7-ec86-47cd-87ca-55747815efee,payment_link,email,2024-07-30T03:42:06+00:00,Payment Link for consumer account,recovered,2474.14,true,2474.14,2024-08-04T09:20:33.665694+00:00,payment_link,125.64,0.2606,2474.14,false,2893.39,upi
3b9ebc80-ddc9-40a8-9971-d987c1117a27,506fdaaa-adba-5830-b947-3b567544137b,f4e9b5a9-2cb7-4d6d-9086-5e29505ac5f1,promise_to_pay,sms,2024-11-08T07:18:30+00:00,Promise To Pay for SMB account,recovered,16413.76,true,16413.76,2024-11-15T08:46:03.581813+00:00,promise_to_pay,169.46,0.6260,16413.76,false,19733.63,upi
1b1239e5-6975-4123-b033-1382b03da93e,3e5acbaf-45f4-5d7a-8360-eca82b352071,533d4a62-032c-4e24-a775-8dc656a45d35,human_escalation,whatsapp,2024-03-13T16:23:29+00:00,Human Escalation for consumer account,unrecovered,0.00,false,0.00,,human_escalation,,0.4594,0.00,true,2560.63,credit_card
f019b7e4-992d-41f9-b4e7-4f9b4db0f268,b7912330-b8b2-5787-b445-46d58406c728,1e2ba65b-eeab-4385-bc79-e70e10ac5f7b,no_action,email,2024-10-09T04:24:16+00:00,No Action for SMB account,recovered,3654.30,true,3654.30,2024-10-17T14:25:54.203310+00:00,no_action,202.03,0.5308,3654.30,false,4694.70,wallet
69e6dff3-0190-4bd4-acb8-f531f6272691,2c8a143c-6b33-5489-8891-c222df57a2ce,834bc78b-1d29-4d4c-96ce-4bcf31b8a142,delayed_retry,email,2024-05-27T13:27:01+00:00,Delayed Retry for SMB account,recovered,3752.93,true,3752.93,2024-05-27T16:36:08.716998+00:00,delayed_retry,3.15,0.6055,3752.93,false,4617.32,upi
97243351-cf31-4602-8d54-114a28993502,ea66ab1c-0b45-59fe-8003-6fc16af5f696,347f3171-20ac-49a9-95ce-54b968508ce7,whatsapp,whatsapp,2024-05-08T13:45:36+00:00,Whatsapp for SMB account,recovered,6541.49,true,6541.49,2024-05-11T03:13:16.040399+00:00,whatsapp,61.46,0.4516,0.00,true,7525.68,upi
289414dc-290d-4e38-bf21-feb1e10d2306,13dc13a0-50d2-5d23-a82e-20cd334b9f36,2615788d-2d7e-4d41-ba60-7b720ff15197,email,email,2023-12-13T21:21:12+00:00,Email for consumer account,recovered,1088.69,true,1088.69,2023-12-15T16:26:38.778135+00:00,email,43.09,0.5578,0.00,true,1465.95,credit_card
34737bd9-b3d5-4c7c-881b-2473a6c6af04,eba7bcb2-a4a3-5882-a0ba-df68da97100c,19ad0f48-71a1-40d9-993d-cb832de8f48c,promise_to_pay,whatsapp,2023-10-08T19:35:18+00:00,Promise To Pay for SMB account,unrecovered,0.00,false,0.00,,promise_to_pay,,0.4208,0.00,true,17487.40,upi
f8ada1fc-0de3-49c6-b6e1-771278368150,1a36decb-d367-569e-839b-2d6d4efd1d3d,3db15ff9-52c3-4f45-90ab-f26e601af79b,payment_link,whatsapp,2024-04-22T11:45:20+00:00,Payment Link for SMB account,unrecovered,0.00,false,0.00,,payment_link,,0.3133,0.00,false,21073.93,emi
73035f7e-8d84-434c-9734-059c9ef6e2a8,8f1b28b4-7699-5a01-8514-a0a03f58b367,5afd1b7e-306e-4a13-a93f-aa72c8fcb74f,promise_to_pay,whatsapp,2023-07-15T12:30:03+00:00,Promise To Pay for consumer account,recovered,923.31,true,923.31,2023-07-16T20:19:28.377052+00:00,promise_to_pay,31.82,0.4806,0.00,true,1097.64,upi
e7862de6-d41c-4590-8ff7-5b9d3b65ff21,e30512e8-942e-5e52-8f44-3d65b8f3188d,57e9db2c-282c-434f-9ad9-86dbec0b5d41,delayed_retry,whatsapp,2023-08-10T04:57:31+00:00,Delayed Retry for consumer account,unrecovered,0.00,false,0.00,,delayed_retry,,0.3300,0.00,true,4360.17,upi
5df59a94-5403-48b8-beac-3065d07bfe12,63a3ebd0-91ca-58ac-96a8-b48b46ded638,b7f8f448-2f37-4307-bbe0-0bb36db629bd,promise_to_pay,email,2023-10-15T12:09:53+00:00,Promise To Pay for consumer account,recovered,4298.36,true,4298.36,2023-10-19T01:49:43.098706+00:00,promise_to_pay,85.66,0.3900,0.00,true,5110.17,upi
c3c40383-9166-45f1-b247-84727d17f5a9,6520c997-8808-51ba-87fa-02d0ab2b0bab,091508dd-ddbc-4891-af86-7e317cb61c1d,no_action,whatsapp,2023-11-21T10:20:04+00:00,No Action for SMB account,unrecovered,0.00,false,0.00,,no_action,,0.5585,0.00,true,5449.04,wallet
7d22b331-ee77-4def-b5ea-0da253861fdc,26111673-decc-5b2f-a686-bb58942fe9a4,ccd9a83b-24f1-4ee6-b5ca-f37b02284c8d,sms,sms,2024-07-15T18:56:18+00:00,Sms for consumer account,unrecovered,0.00,false,0.00,,sms,,0.2828,0.00,true,1168.89,upi
7ddd8da0-edca-42d6-a213-692f45c02853,376b3bd7-6fab-50ed-8a53-f31df4fbf6d5,8dff9572-1135-4e8f-ae44-bac907b2878e,delayed_retry,sms,2024-11-15T16:55:48+00:00,Delayed Retry for consumer account,unrecovered,0.00,false,0.00,,delayed_retry,,0.1571,0.00,true,8943.73,debit_card
fb02e305-27e2-4331-b82c-695f68d21ce1,44edcb4c-a911-5518-ba8c-b182f938fca6,480a4226-8d30-4119-8349-2fb95dab4b74,human_escalation,email,2024-05-30T20:10:33+00:00,Human Escalation for consumer account,recovered,1977.98,true,1977.98,2024-06-03T02:53:07.249172+00:00,human_escalation,78.71,0.2545,0.00,true,2146.85,emi
cd9c12e8-f0e4-4771-85d6-dc3f05239fdc,aeb666dc-341a-51e2-a27f-08960de98008,73052dc7-985b-4447-99b3-53f5dfe9097f,email,email,2024-10-24T02:08:40+00:00,Email for consumer account,recovered,947.86,true,947.86,2024-10-31T21:11:03.539655+00:00,email,187.04,0.1044,947.86,false,955.46,credit_card
4dbf236c-da96-43e1-a2f3-342d1dc08b38,4d140290-3bad-5729-9513-cbe5bf473c53,61f3ca5f-b9ea-4bd1-a962-c89b7b97b5b2,delayed_retry,whatsapp,2023-08-25T19:57:58+00:00,Delayed Retry for enterprise account,recovered,13441.49,true,13441.49,2023-08-27T04:17:30.999745+00:00,delayed_retry,32.33,0.3544,13441.49,false,16958.57,credit_card
259092bf-d84e-47ff-91e0-5aa3e849b743,430392f9-3f59-58aa-b39e-f4984cbf9fe3,2bfc34e8-c23c-49e5-8a0d-fac2f3b6f3db,payment_link,whatsapp,2024-01-17T09:52:06+00:00,Payment Link for consumer account,unrecovered,0.00,false,0.00,,payment_link,,0.0200,0.00,true,1844.59,credit_card
60c5afcf-d4ed-449a-8b4a-26abd5afd6b9,b75f1d3e-6990-5b29-939e-e8525f4b098b,a634d3f5-5735-48da-8b62-109c9fd343ce,payment_link,email,2023-10-13T16:29:04+00:00,Payment Link for SMB account,unrecovered,0.00,false,0.00,,payment_link,,0.5543,0.00,true,21504.83,debit_card
